index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A,error_A,cmd_duty_pct,cmd_pwm,dir_sign
0,0,0.0000,0.000000,0.00000,0.0000,-2.5580,0.0000,4.00,3931,1
1,2,0.0020,0.000000,0.00000,0.0000,-2.6954,0.0000,4.00,3931,1
2,10,0.0100,0.000000,0.00000,0.0000,-2.5244,0.0000,4.00,3931,1
3,20,0.0200,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
4,30,0.0300,0.000000,0.00000,0.0000,-2.5092,0.0000,4.00,3931,1
5,40,0.0400,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
6,50,0.0500,0.000000,0.00000,0.0000,-2.5397,0.0000,4.00,3931,1
7,60,0.0600,0.000000,0.00000,0.0000,-2.6068,0.0000,4.00,3931,1
8,70,0.0700,0.000000,0.00000,0.0000,-2.5641,0.0000,4.00,3931,1
9,80,0.0800,0.000000,0.00000,0.0000,-2.5397,0.0000,4.00,3931,1
10,90,0.0900,0.000000,0.00000,0.0000,-2.4878,0.0000,4.00,3931,1
11,100,0.1000,0.000000,0.00000,0.0000,-2.5946,0.0000,4.00,3931,1
12,110,0.1100,0.000000,0.00000,0.0000,-2.5458,0.0000,4.00,3931,1
13,120,0.1200,0.000000,0.00000,0.0000,-2.5244,0.0000,4.00,3931,1
14,130,0.1300,0.000000,0.00000,0.0000,-2.5488,0.0000,4.00,3931,1
15,140,0.1400,0.000000,0.00000,0.0000,-2.6679,0.0000,4.00,3931,1
16,150,0.1500,0.000000,0.00000,0.0000,-2.4847,0.0000,4.00,3931,1
17,160,0.1600,0.000000,0.00000,0.0000,-2.6465,0.0000,4.00,3931,1
18,170,0.1700,0.000000,0.00000,0.0000,-2.5397,0.0000,4.00,3931,1
19,180,0.1800,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
20,190,0.1900,0.000000,0.00000,0.0000,-2.4542,0.0000,4.00,3931,1
21,200,0.2000,0.000000,0.00000,0.0000,-2.5183,0.0000,4.00,3931,1
22,210,0.2100,0.000000,0.00000,0.0000,-2.4908,0.0000,4.00,3931,1
23,220,0.2200,0.000000,0.00000,0.0000,-2.6679,0.0000,4.00,3931,1
24,230,0.2300,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
25,240,0.2400,0.000000,0.00000,0.0000,-2.5610,0.0000,4.00,3931,1
26,250,0.2500,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
27,260,0.2600,0.000000,0.00000,0.0000,-2.5672,0.0000,4.00,3931,1
28,270,0.2700,0.000000,0.00000,0.0000,-2.4664,0.0000,4.00,3931,1
29,280,0.2800,0.000000,0.00000,0.0000,-2.5183,0.0000,4.00,3931,1
30,290,0.2900,0.000000,0.00000,0.0000,-2.4786,0.0000,4.00,3931,1
31,300,0.3000,0.000000,0.00000,0.0000,-2.5031,0.0000,4.00,3931,1
32,310,0.3100,0.000000,0.00000,0.0000,-2.5427,0.0000,4.00,3931,1
33,320,0.3200,0.000000,0.00000,0.0000,-2.4969,0.0000,4.00,3931,1
34,330,0.3300,0.000000,0.00000,0.0000,-2.4359,0.0000,4.00,3931,1
35,340,0.3400,0.000000,0.00000,0.0000,-2.5458,0.0000,4.00,3931,1
36,350,0.3500,0.000000,0.00000,0.0000,-2.5794,0.0000,4.00,3931,1
37,360,0.3600,0.000000,0.00000,0.0000,-2.4664,0.0000,4.00,3931,1
38,370,0.3700,0.000000,0.00000,0.0000,-2.5977,0.0000,4.00,3931,1
39,380,0.3800,0.000000,0.00000,0.0000,-2.4267,0.0000,4.00,3931,1
40,390,0.3900,0.000000,0.00000,0.0000,-2.5458,0.0000,4.00,3931,1
41,400,0.4000,0.000000,0.00000,0.0000,-2.5031,0.0000,4.00,3931,1
42,410,0.4100,0.000000,0.00000,0.0000,-2.4939,0.0000,4.00,3931,1
43,420,0.4200,0.000000,0.00000,0.0000,-2.4695,0.0000,4.00,3931,1
44,430,0.4300,0.000000,0.00000,0.0000,-2.5488,0.0000,4.00,3931,1
45,440,0.4400,0.000000,0.00000,0.0000,-2.5672,0.0000,4.00,3931,1
46,450,0.4500,0.000000,0.00000,0.0000,-2.6526,0.0000,4.00,3931,1
47,460,0.4600,0.000000,0.00000,0.0000,-2.6129,0.0000,4.00,3931,1
48,470,0.4700,0.000000,0.00000,0.0000,-2.6557,0.0000,4.00,3931,1
49,480,0.4800,0.000000,0.00000,0.0000,-2.5855,0.0000,4.00,3931,1
50,490,0.4900,0.000000,0.00000,0.0000,-2.5214,0.0000,4.00,3931,1
51,500,0.5000,0.000000,0.00000,0.0000,-2.4817,0.0000,4.00,3931,1
52,510,0.5100,0.000000,0.00000,0.0000,-2.5458,0.0000,4.00,3931,1
53,520,0.5200,0.000000,0.00000,0.0000,-2.5794,0.0000,4.00,3931,1
54,530,0.5300,0.000000,0.00000,0.0000,-2.5763,0.0000,4.00,3931,1
55,540,0.5400,0.000000,0.00000,0.0000,-2.6343,0.0000,4.00,3931,1
56,550,0.5500,0.000000,0.00000,0.0000,-2.5000,0.0000,4.00,3931,1
57,560,0.5600,0.000000,0.00000,0.0000,-2.5153,0.0000,4.00,3931,1
58,570,0.5700,0.000000,0.00000,0.0000,-2.5275,0.0000,4.00,3931,1
59,580,0.5800,0.000000,0.00000,0.0000,-2.5427,0.0000,4.00,3931,1
60,590,0.5900,0.000000,0.00000,0.0000,-2.5458,0.0000,4.00,3931,1
61,600,0.6000,0.000000,0.00000,0.0000,-2.5366,0.0000,4.00,3931,1
62,610,0.6100,0.000000,0.00000,0.0000,-2.5397,0.0000,4.00,3931,1
63,620,0.6200,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
64,630,0.6300,0.000000,0.00000,0.0000,-2.5366,0.0000,4.00,3931,1
65,640,0.6400,0.000000,0.00000,0.0000,-2.4878,0.0000,4.00,3931,1
66,650,0.6500,0.000000,0.00000,0.0000,-2.5336,0.0000,4.00,3931,1
67,660,0.6600,0.000000,0.00000,0.0000,-2.5397,0.0000,4.00,3931,1
68,670,0.6700,0.000000,0.00000,0.0000,-2.5672,0.0000,4.00,3931,1
69,680,0.6800,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
70,690,0.6900,0.000000,0.00000,0.0000,-2.5611,0.0000,4.00,3931,1
71,700,0.7000,0.000000,0.00000,0.0000,-2.5061,0.0000,4.00,3931,1
72,710,0.7100,0.000000,0.00000,0.0000,-2.6007,0.0000,4.00,3931,1
73,720,0.7200,0.000000,0.00000,0.0000,-2.5000,0.0000,4.00,3931,1
74,730,0.7300,0.000000,0.00000,0.0000,-2.4847,0.0000,4.00,3931,1
75,740,0.7400,0.000000,0.00000,0.0000,-2.5702,0.0000,4.00,3931,1
76,750,0.7500,0.000000,0.00000,0.0000,-2.4878,0.0000,4.00,3931,1
77,760,0.7600,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
78,770,0.7700,0.000000,0.00000,0.0000,-2.5183,0.0000,4.00,3931,1
79,780,0.7800,0.000000,0.00000,0.0000,-2.4939,0.0000,4.00,3931,1
80,790,0.7900,0.000000,0.00000,0.0000,-2.6068,0.0000,4.00,3931,1
81,800,0.8000,0.000000,0.00000,0.0000,-2.5641,0.0000,4.00,3931,1
82,810,0.8100,0.000000,0.00000,0.0000,-2.4786,0.0000,4.00,3931,1
83,820,0.8200,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
84,830,0.8300,0.000000,0.00000,0.0000,-2.5305,0.0000,4.00,3931,1
85,840,0.8400,0.000000,0.00000,0.0000,-2.6282,0.0000,4.00,3931,1
86,850,0.8500,0.000000,0.00000,0.0000,-2.4817,0.0000,4.00,3931,1
87,860,0.8600,0.000000,0.00000,0.0000,-2.4817,0.0000,4.00,3931,1
88,870,0.8700,0.000000,0.00000,0.0000,-2.5122,0.0000,4.00,3931,1
89,880,0.8800,0.000000,0.00000,0.0000,-2.9335,0.0000,4.00,3931,1
90,890,0.8900,0.000000,0.00000,0.0000,-3.2357,0.0000,4.00,3931,1
91,900,0.9000,0.000000,0.00000,0.0000,-3.4463,0.0000,4.00,3931,1
92,910,0.9100,0.000000,0.00000,0.0000,-3.4371,0.0000,4.00,3931,1
93,920,0.9200,0.000000,0.00000,0.0000,-3.4280,0.0000,4.00,3931,1
94,930,0.9300,0.000000,0.00000,0.0000,-3.3883,0.0000,4.00,3931,1
95,940,0.9400,0.000000,0.00000,0.8870,-3.2387,0.0000,4.00,3931,1
96,950,0.9500,0.000000,0.01770,1.7730,-3.3150,0.0000,4.00,3931,1
97,960,0.9600,0.000350,0.03550,0.8870,-3.1227,0.0000,4.00,3931,1
98,970,0.9700,0.000710,0.03550,0.0000,-3.0464,0.0000,4.00,3931,1
99,980,0.9800,0.001060,0.03550,0.0000,-2.7320,0.0000,4.00,3931,1
100,990,0.9900,0.001420,0.03550,0.0000,-5.1557,0.0000,4.00,3931,1
101,1000,1.0000,0.001770,0.03550,0.0000,-9.6581,0.0000,4.00,3931,1
102,1010,1.0100,0.002130,0.03550,0.0000,-8.6447,0.0000,4.00,3931,1
103,1020,1.0200,0.002480,0.03550,-0.0000,-7.8175,0.0000,4.00,3931,1
104,1030,1.0300,0.002840,0.03550,-0.8870,-7.3932,0.0000,4.00,3931,1
105,1040,1.0400,0.003190,0.01770,-1.7730,-7.5946,0.0000,4.00,3931,1
106,1050,1.0500,0.003190,0.00000,-0.8870,-8.0800,0.0000,4.00,3931,1
