index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A,error_A,cmd_duty_pct,cmd_pwm,dir_sign
49,480,0.4800,0.000000,0.00000,0.0000,-2.5672,0.0000,4.00,3931,1
50,490,0.4900,0.000000,0.00000,0.0000,-2.7015,0.0000,4.00,3931,1
51,500,0.5000,0.000000,0.00000,0.0000,-2.6252,0.0000,4.00,3931,1
52,510,0.5100,0.000000,0.00000,0.0000,-2.7015,0.0000,4.00,3931,1
53,520,0.5200,0.000000,0.00000,0.0000,-2.6343,0.0000,4.00,3931,1
54,530,0.5300,0.000000,0.00000,0.0000,-2.4725,0.0000,4.00,3931,1
55,540,0.5400,0.000000,0.00000,0.0000,-2.4908,0.0000,4.00,3931,1
56,550,0.5500,0.000000,0.00000,0.0000,-2.5031,0.0000,4.00,3931,1
57,560,0.5600,0.000000,0.00000,0.0000,-2.4786,0.0000,4.00,3931,1
58,570,0.5700,0.000000,0.00000,0.0000,-2.5946,0.0000,4.00,3931,1
59,580,0.5800,0.000000,0.00000,0.0000,-2.3932,0.0000,4.00,3931,1
60,590,0.5900,0.000000,0.00000,0.0000,-2.5336,0.0000,4.00,3931,1
61,600,0.6000,0.000000,0.00000,0.0000,-2.5031,0.0000,4.00,3931,1
62,610,0.6100,0.000000,0.00000,0.0000,-2.6007,0.0000,4.00,3931,1
63,620,0.6200,0.000000,0.00000,0.0000,-2.5977,0.0000,4.00,3931,1
64,630,0.6300,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
65,640,0.6400,0.000000,0.00000,0.0000,-2.5916,0.0000,4.00,3931,1
66,650,0.6500,0.000000,0.00000,0.0000,-2.5641,0.0000,4.00,3931,1
67,660,0.6600,0.000000,0.00000,0.0000,-2.6465,0.0000,4.00,3931,1
68,670,0.6700,0.000000,0.00000,0.0000,-2.6313,0.0000,4.00,3931,1
69,680,0.6800,0.000000,0.00000,0.0000,-2.6496,0.0000,4.00,3931,1
70,690,0.6900,0.000000,0.00000,0.0000,-2.7350,0.0000,4.00,3931,1
71,700,0.7000,0.000000,0.00000,0.0000,-2.6618,0.0000,4.00,3931,1
72,710,0.7100,0.000000,0.00000,0.0000,-2.7869,0.0000,4.00,3931,1
73,720,0.7200,0.000000,0.00000,0.0000,-2.7778,0.0000,4.00,3931,1
74,730,0.7300,0.000000,0.00000,0.0000,-2.7808,0.0000,4.00,3931,1
75,740,0.7400,0.000000,0.00000,0.0000,-2.8175,0.0000,4.00,3931,1
76,750,0.7500,0.000000,0.00000,0.0000,-2.8358,0.0000,4.00,3931,1
77,760,0.7600,0.000000,0.00000,0.0000,-2.8541,0.0000,4.00,3931,1
78,770,0.7700,0.000000,0.00000,0.0000,-2.8358,0.0000,4.00,3931,1
79,780,0.7800,0.000000,0.00000,0.0000,-2.9060,0.0000,4.00,3931,1
80,790,0.7900,0.000000,0.00000,0.0000,-2.9426,0.0000,4.00,3931,1
81,800,0.8000,0.000000,0.00000,0.0000,-3.0281,0.0000,4.00,3931,1
82,810,0.8100,0.000000,0.00000,0.0000,-3.0311,0.0000,4.00,3931,1
83,820,0.8200,0.000000,0.00000,0.0000,-3.1593,0.0000,4.00,3931,1
84,830,0.8300,0.000000,0.00000,0.0000,-3.0739,0.0000,4.00,3931,1
85,840,0.8400,0.000000,0.00000,0.0000,-2.9853,0.0000,4.00,3931,1
86,850,0.8500,0.000000,0.00000,0.0000,-2.9304,0.0000,4.00,3931,1
87,860,0.8600,0.000000,0.00000,0.0000,-2.9701,0.0000,4.00,3931,1
88,870,0.8700,0.000000,0.00000,0.0000,-2.8694,0.0000,4.00,3931,1
89,880,0.8800,0.000000,0.00000,0.0000,-3.0067,0.0000,4.00,3931,1
90,890,0.8900,0.000000,0.00000,0.0000,-2.9335,0.0000,4.00,3931,1
91,900,0.9000,0.000000,0.00000,0.0000,-3.0678,0.0000,4.00,3931,1
92,910,0.9100,0.000000,0.00000,0.0000,-3.2143,0.0000,4.00,3931,1
93,920,0.9200,0.000000,0.00000,0.0000,-3.4280,0.0000,4.00,3931,1
94,930,0.9300,0.000000,0.00000,0.0000,-3.5409,0.0000,4.00,3931,1
95,940,0.9400,0.000000,0.00000,0.0740,-3.7515,0.0000,4.00,3931,1
96,950,0.9500,0.000000,0.00150,0.1480,-3.8156,0.0000,4.00,3931,1
97,960,0.9600,0.000030,0.00300,1.1820,-3.6752,0.0000,4.00,3931,1
98,970,0.9700,0.000060,0.02510,3.7680,-3.6081,0.0000,4.00,3931,1
99,980,0.9800,0.000530,0.07830,4.5070,-3.5104,0.0000,4.00,3931,1
100,990,0.9900,0.001630,0.11530,2.1430,-6.2607,0.0000,4.00,3931,1
101,1000,1.0000,0.002840,0.12120,2.4380,-10.0549,0.0000,4.00,3931,1
102,1010,1.0100,0.004050,0.16400,7.9060,-9.1911,0.0000,4.00,3931,1
103,1020,1.0200,0.006120,0.27930,12.2650,-9.5788,0.0000,4.00,3931,1
104,1030,1.0300,0.009630,0.40930,10.5660,-9.8443,0.0000,4.00,3931,1
105,1040,1.0400,0.014300,0.49060,5.3200,-9.4444,0.0000,4.00,3931,1
106,1050,1.0500,0.019450,0.51570,0.2220,-9.4292,0.0000,4.00,3931,1
107,1060,1.0600,0.024620,0.49500,-3.6940,-9.7314,0.0000,4.00,3931,1
108,1070,1.0700,0.029350,0.44180,-4.5070,-9.7833,0.0000,4.00,3931,1
109,1080,1.0800,0.033460,0.40490,-2.1430,-9.3926,0.0000,4.00,3931,1
110,1090,1.0900,0.037450,0.39900,-2.4380,-9.0018,0.0000,4.00,3931,1
111,1100,1.1000,0.041440,0.35610,-6.8710,-8.6172,0.0000,4.00,3931,1
112,1110,1.1100,0.044570,0.26160,-10.1960,-8.4921,0.0000,4.00,3931,1
113,1120,1.1200,0.046670,0.15220,-9.6050,-8.3059,0.0000,4.00,3931,1
114,1130,1.1300,0.047610,0.06950,-5.4680,-8.2998,0.0000,4.00,3931,1
115,1140,1.1400,0.048060,0.04290,-1.4040,-8.3822,0.0000,4.00,3931,1
116,1150,1.1500,0.048470,0.04140,-0.0740,-8.5348,0.0000,4.00,3931,1
117,1160,1.1600,0.048880,0.04140,0.0000,-8.7241,0.0000,4.00,3931,1
118,1170,1.1700,0.049300,0.04140,1.6990,-8.7179,0.0000,4.00,3931,1
119,1180,1.1800,0.049710,0.07540,7.0190,-8.6020,0.0000,4.00,3931,1
120,1190,1.1900,0.050800,0.18180,10.3440,-8.6142,0.0000,4.00,3931,1
121,1200,1.2000,0.053350,0.28220,9.9010,-8.7179,0.0000,4.00,3931,1
122,1210,1.2100,0.056450,0.37980,11.9690,-8.8797,0.0000,4.00,3931,1
123,1220,1.2200,0.060940,0.52160,14.4820,-9.2369,0.0000,4.00,3931,1
124,1230,1.2300,0.066880,0.66940,14.7770,-9.4902,0.0000,4.00,3931,1
125,1240,1.2400,0.074330,0.81720,14.7770,-9.7405,0.0000,4.00,3931,1
126,1250,1.2500,0.083220,0.96490,13.2260,-9.7222,0.0000,4.00,3931,1
127,1260,1.2600,0.093630,1.08170,6.3540,-9.7192,0.0000,4.00,3931,1
128,1270,1.2700,0.104860,1.09200,-4.3590,-9.9756,0.0000,4.00,3931,1
129,1280,1.2800,0.115470,0.99450,-10.6400,-9.7497,0.0000,4.00,3931,1
130,1290,1.2900,0.124750,0.87920,-11.4520,-9.8046,0.0000,4.00,3931,1
131,1300,1.3000,0.133050,0.76550,-9.0140,-9.6856,0.0000,4.00,3931,1
132,1310,1.3100,0.140060,0.69900,-3.5470,-9.7131,0.0000,4.00,3931,1
133,1320,1.3200,0.147030,0.69450,-0.4430,-9.7161,0.0000,4.00,3931,1
134,1330,1.3300,0.153950,0.69010,-1.3300,-9.8871,0.0000,4.00,3931,1
135,1340,1.3400,0.160830,0.66790,-0.4430,-10.2320,0.0000,4.00,3931,1
136,1350,1.3500,0.167310,0.68120,5.8370,-10.4426,0.0000,4.00,3931,1
137,1360,1.3600,0.174460,0.78470,12.1170,-10.4762,0.0000,4.00,3931,1
138,1370,1.3700,0.183000,0.92360,14.0380,-10.3602,0.0000,4.00,3931,1
139,1380,1.3800,0.192930,1.06540,14.2600,-10.3022,0.0000,4.00,3931,1
140,1390,1.3900,0.204310,1.20880,10.7870,-10.3083,0.0000,4.00,3931,1
141,1400,1.4000,0.217110,1.28120,3.8420,-10.5647,0.0000,4.00,3931,1
142,1410,1.4100,0.229930,1.28560,-0.5910,-11.0287,0.0000,4.00,3931,1
143,1420,1.4200,0.242820,1.26940,-1.3300,-11.1752,0.0000,4.00,3931,1
144,1430,1.4300,0.255320,1.25900,-2.3640,-11.1569,0.0000,4.00,3931,1
145,1440,1.4400,0.268000,1.22210,-5.4680,-10.9676,0.0000,4.00,3931,1
146,1450,1.4500,0.279760,1.14970,-5.1720,-10.8852,0.0000,4.00,3931,1
147,1460,1.4600,0.290990,1.11860,-1.6990,-10.9463,0.0000,4.00,3931,1
148,1470,1.4700,0.302130,1.11570,-0.2220,-11.1783,0.0000,4.00,3931,1
149,1480,1.4800,0.313300,1.11420,-0.0740,-11.2210,0.0000,4.00,3931,1
150,1490,1.4900,0.324420,1.11420,-0.0000,-11.4408,0.0000,4.00,3931,1
151,1500,1.5000,0.335590,1.11420,1.0340,-11.3431,0.0000,4.00,3931,1
152,1510,1.5100,0.346700,1.13490,2.6600,-11.4835,0.0000,4.00,3931,1
153,1520,1.5200,0.358290,1.16740,4.3590,-11.2363,0.0000,4.00,3931,1
154,1530,1.5300,0.370050,1.22210,6.2800,-11.4347,0.0000,4.00,3931,1
155,1540,1.5400,0.382730,1.29300,4.3590,-11.2820,0.0000,4.00,3931,1
156,1550,1.5500,0.395910,1.30930,-0.4430,-11.4988,0.0000,4.00,3931,1
157,1560,1.5600,0.408910,1.28410,-2.1430,-11.5049,0.0000,4.00,3931,1
158,1570,1.5700,0.421590,1.26640,-1.1080,-11.5079,0.0000,4.00,3931,1
159,1580,1.5800,0.434240,1.26200,-0.2960,-11.4988,0.0000,4.00,3931,1
160,1590,1.5900,0.446830,1.26050,-0.1480,-11.4652,0.0000,4.00,3931,1
161,1600,1.6000,0.459450,1.25900,-0.0740,-11.5140,0.0000,4.00,3931,1
162,1610,1.6100,0.472010,1.25900,0.0000,-11.4011,0.0000,4.00,3931,1
163,1620,1.6200,0.484630,1.25900,0.0000,-11.5537,0.0000,4.00,3931,1
164,1630,1.6300,0.497190,1.25900,0.6650,-11.5324,0.0000,4.00,3931,1
165,1640,1.6400,0.509810,1.27230,1.9210,-11.5598,0.0000,4.00,3931,1
166,1650,1.6500,0.522640,1.29740,2.0690,-11.7033,0.0000,4.00,3931,1
167,1660,1.6600,0.535760,1.31370,1.0340,-11.6758,0.0000,4.00,3931,1
168,1670,1.6700,0.548910,1.31810,0.1480,-11.6636,0.0000,4.00,3931,1
169,1680,1.6800,0.562120,1.31660,-0.2950,-11.8101,0.0000,4.00,3931,1
170,1690,1.6900,0.575240,1.31220,-0.8860,-12.0452,0.0000,4.00,3931,1
171,1700,1.7000,0.588370,1.29890,-1.4780,-12.0055,0.0000,4.00,3931,1
172,1710,1.7100,0.601220,1.28270,-1.2560,-12.1306,0.0000,4.00,3931,1
173,1720,1.7200,0.614020,1.27380,-0.5910,-12.2253,0.0000,4.00,3931,1
174,1730,1.7300,0.626700,1.27080,-0.0000,-12.2955,0.0000,4.00,3931,1
175,1740,1.7400,0.639440,1.27380,-0.4430,-12.3443,0.0000,4.00,3931,1
176,1750,1.7500,0.652170,1.26200,-4.4330,-12.3168,0.0000,4.00,3931,1
177,1760,1.7600,0.664670,1.18510,-9.5310,-12.3443,0.0000,4.00,3931,1
178,1770,1.7700,0.675880,1.07130,-8.8660,-12.2802,0.0000,4.00,3931,1
179,1780,1.7800,0.686100,1.00780,-3.5460,-12.1886,0.0000,4.00,3931,1
180,1790,1.7900,0.696030,1.00040,-0.0740,-12.1978,0.0000,4.00,3931,1
181,1800,1.8000,0.706110,1.00630,0.5910,-12.1856,0.0000,4.00,3931,1
182,1810,1.8100,0.716160,1.01220,0.5170,-12.2589,0.0000,4.00,3931,1
183,1820,1.8200,0.726350,1.01670,0.1480,-12.1337,0.0000,4.00,3931,1
184,1830,1.8300,0.736490,1.01520,0.5170,-12.2924,0.0000,4.00,3931,1
185,1840,1.8400,0.746660,1.02700,4.2120,-12.1917,0.0000,4.00,3931,1
186,1850,1.8500,0.757030,1.09940,9.3100,-12.2741,0.0000,4.00,3931,1
187,1860,1.8600,0.768650,1.21320,9.1620,-12.3748,0.0000,4.00,3931,1
188,1870,1.8700,0.781300,1.28270,4.5070,-12.2192,0.0000,4.00,3931,1
189,1880,1.8800,0.794300,1.30330,1.0340,-12.0574,0.0000,4.00,3931,1
190,1890,1.8900,0.807360,1.30330,-0.4430,-12.0879,0.0000,4.00,3931,1
191,1900,1.9000,0.820370,1.29450,-0.6650,-12.0238,0.0000,4.00,3931,1
192,1910,1.9100,0.833250,1.29000,-0.2220,-12.3932,0.0000,4.00,3931,1
193,1920,1.9200,0.846170,1.29000,0.1480,-12.4786,0.0000,4.00,3931,1
194,1930,1.9300,0.859050,1.29300,0.2960,-12.5214,0.0000,4.00,3931,1
195,1940,1.9400,0.872030,1.29600,0.1480,-12.4390,0.0000,4.00,3931,1
196,1950,1.9500,0.884970,1.29600,-0.2960,-12.5885,0.0000,4.00,3931,1
197,1960,1.9600,0.897950,1.29000,-0.7390,-12.5672,0.0000,4.00,3931,1
198,1970,1.9700,0.910770,1.28120,-0.1480,-12.5824,0.0000,4.00,3931,1
199,1980,1.9800,0.923570,1.28710,-0.5170,-12.2894,0.0000,4.00,3931,1
200,1990,1.9900,0.936510,1.27080,-5.2460,-12.3291,0.0000,4.00,3931,1
201,2000,2.0000,0.948990,1.18220,-9.9750,-12.1429,0.0000,4.00,3931,1
202,2010,2.0100,0.960160,1.07130,-11.5260,-12.0116,0.0000,4.00,3931,1
203,2020,2.0200,0.970410,0.95160,-13.0780,-11.8620,0.0000,4.00,3931,1
204,2030,2.0300,0.979190,0.80980,-14.1860,-11.8498,0.0000,4.00,3931,1
205,2040,2.0400,0.986610,0.66790,-14.1860,-11.6270,0.0000,4.00,3931,1
206,2050,2.0500,0.992550,0.52610,-14.0380,-11.7277,0.0000,4.00,3931,1
207,2060,2.0600,0.997130,0.38720,-14.1130,-11.6606,0.0000,4.00,3931,1
208,2070,2.0700,1.000290,0.24380,-11.5260,-11.5629,0.0000,4.00,3931,1
209,2080,2.0800,1.002010,0.15660,-1.8470,-11.4560,0.0000,4.00,3931,1
210,2090,2.0900,1.003430,0.20690,8.0530,-11.4103,0.0000,4.00,3931,1
211,2100,2.1000,1.006140,0.31770,11.5260,-11.0348,0.0000,4.00,3931,1
212,2110,2.1100,1.009780,0.43740,13.0040,-11.0836,0.0000,4.00,3931,1
213,2120,2.1200,1.014890,0.57780,13.2990,-11.1874,0.0000,4.00,3931,1
214,2130,2.1300,1.021340,0.70340,10.4920,-11.2393,0.0000,4.00,3931,1
215,2140,2.1400,1.028960,0.78760,5.4680,-10.7814,0.0000,4.00,3931,1
216,2150,2.1500,1.037090,0.81270,1.2560,-10.6990,0.0000,4.00,3931,1
217,2160,2.1600,1.045220,0.81270,-1.5510,-10.6685,0.0000,4.00,3931,1
218,2170,2.1700,1.053340,0.78170,-6.7980,-10.7631,0.0000,4.00,3931,1
219,2180,2.1800,1.060850,0.67680,-12.5610,-10.8700,0.0000,4.00,3931,1
220,2190,2.1900,1.066880,0.53050,-14.7030,-11.2698,0.0000,4.00,3931,1
221,2200,2.2000,1.071460,0.38270,-14.6290,-11.5995,0.0000,4.00,3931,1
222,2210,2.2100,1.074530,0.23790,-13.6690,-11.7888,0.0000,4.00,3931,1
223,2220,2.2200,1.076220,0.10940,-10.6400,-11.8864,0.0000,4.00,3931,1
224,2230,2.2300,1.076720,0.02510,-5.4680,-11.8223,0.0000,4.00,3931,1
225,2240,2.2400,1.076720,0.00000,-1.2560,-11.5934,0.0000,4.00,3931,1
226,2250,2.2500,1.076720,0.00000,0.0000,-11.8010,0.0000,4.00,3931,1
227,2260,2.2600,1.076720,0.00000,0.0000,-11.6514,0.0000,4.00,3931,1
228,2270,2.2700,1.076720,0.00000,0.0000,-11.5476,0.0000,4.00,3931,1
229,2280,2.2800,1.076720,0.00000,0.2960,-11.7888,0.0000,4.00,3931,1
230,2290,2.2900,1.076720,0.00590,3.7680,-11.7002,0.0000,4.00,3931,1
231,2300,2.3000,1.076840,0.07540,7.3890,-11.7735,0.0000,4.00,3931,1
232,2310,2.3100,1.078230,0.15370,4.6550,-11.6239,0.0000,4.00,3931,1
233,2320,2.3200,1.079910,0.16850,0.7390,-11.6331,0.0000,4.00,3931,1
234,2330,2.3300,1.081600,0.16850,0.0000,-11.7552,0.0000,4.00,3931,1
235,2340,2.3400,1.083280,0.16850,0.0000,-11.8284,0.0000,4.00,3931,1
236,2350,2.3500,1.084970,0.16850,-0.0000,-11.7674,0.0000,4.00,3931,1
237,2360,2.3600,1.086650,0.16850,0.0000,-11.8803,0.0000,4.00,3931,1
238,2370,2.3700,1.088340,0.16850,-0.2960,-11.9689,0.0000,4.00,3931,1
239,2380,2.3800,1.090020,0.16250,-3.7680,-11.8468,0.0000,4.00,3931,1
240,2390,2.3900,1.091590,0.09310,-7.3890,-11.7918,0.0000,4.00,3931,1
241,2400,2.4000,1.091880,0.01480,-4.6550,-11.9048,0.0000,4.00,3931,1
242,2410,2.4100,1.091880,0.00000,-0.7390,-11.6819,0.0000,4.00,3931,1
243,2420,2.4200,1.091880,0.00000,0.0000,-11.8712,0.0000,4.00,3931,1
244,2430,2.4300,1.091880,0.00000,0.5170,-11.7766,0.0000,4.00,3931,1
245,2440,2.4400,1.091880,0.01030,1.1080,-11.8040,0.0000,4.00,3931,1
246,2450,2.4500,1.092090,0.02220,2.2160,-11.7582,0.0000,4.00,3931,1
247,2460,2.4600,1.092330,0.05470,3.4730,-11.8346,0.0000,4.00,3931,1
248,2470,2.4700,1.093180,0.09160,2.1430,-11.5232,0.0000,4.00,3931,1
249,2480,2.4800,1.094160,0.09750,0.2950,-11.3431,0.0000,4.00,3931,1
250,2490,2.4900,1.095130,0.09750,0.0000,-11.6300,0.0000,4.00,3931,1
251,2500,2.5000,1.096110,0.09750,0.0000,-11.8651,0.0000,4.00,3931,1
252,2510,2.5100,1.097080,0.09750,-0.0000,-12.1337,0.0000,4.00,3931,1
253,2520,2.5200,1.098060,0.09750,-0.5170,-12.3718,0.0000,4.00,3931,1
254,2530,2.5300,1.099030,0.08720,-1.1080,-12.1276,0.0000,4.00,3931,1
255,2540,2.5400,1.099800,0.07540,-1.6260,-12.1306,0.0000,4.00,3931,1
256,2550,2.5500,1.100540,0.05470,-1.2560,-12.1398,0.0000,4.00,3931,1
257,2560,2.5600,1.100900,0.05020,0.5170,-12.1612,0.0000,4.00,3931,1
258,2570,2.5700,1.101550,0.06500,2.0690,-12.0482,0.0000,4.00,3931,1
259,2580,2.5800,1.102200,0.09160,2.6600,-12.1703,0.0000,4.00,3931,1
260,2590,2.5900,1.103380,0.11820,1.3300,-12.2344,0.0000,4.00,3931,1
261,2600,2.6000,1.104560,0.11820,0.0000,-11.9078,0.0000,4.00,3931,1
262,2610,2.6100,1.105740,0.11820,0.1480,-11.9353,0.0000,4.00,3931,1
263,2620,2.6200,1.106920,0.12120,0.2960,-11.8529,0.0000,4.00,3931,1
264,2630,2.6300,1.108170,0.12410,-0.4430,-12.0116,0.0000,4.00,3931,1
265,2640,2.6400,1.109410,0.11230,-1.4040,-11.7888,0.0000,4.00,3931,1
266,2650,2.6500,1.110410,0.09610,0.0740,-11.7674,0.0000,4.00,3931,1
267,2660,2.6600,1.111330,0.11380,2.8080,-11.9139,0.0000,4.00,3931,1
268,2670,2.6700,1.112690,0.15220,5.6890,-11.9017,0.0000,4.00,3931,1
269,2680,2.6800,1.114370,0.22760,8.4970,-11.6606,0.0000,4.00,3931,1
270,2690,2.6900,1.117240,0.32210,7.3140,-11.7766,0.0000,4.00,3931,1
271,2700,2.7000,1.120820,0.37390,5.1720,-11.8590,0.0000,4.00,3931,1
272,2710,2.7100,1.124720,0.42560,4.8030,-11.7552,0.0000,4.00,3931,1
273,2720,2.7200,1.129330,0.46990,2.6600,-11.7674,0.0000,4.00,3931,1
274,2730,2.7300,1.134110,0.47880,-0.3700,-11.8803,0.0000,4.00,3931,1
275,2740,2.7400,1.138900,0.46250,-2.7330,-11.9200,0.0000,4.00,3931,1
276,2750,2.7500,1.143370,0.42410,-5.1720,-11.9231,0.0000,4.00,3931,1
277,2760,2.7600,1.147380,0.35910,-6.2810,-12.0849,0.0000,4.00,3931,1
278,2770,2.7700,1.150550,0.29850,-3.9900,-11.9841,0.0000,4.00,3931,1
279,2780,2.7800,1.153350,0.27930,1.4040,-11.8712,0.0000,4.00,3931,1
280,2790,2.7900,1.156130,0.32660,5.6150,-12.0177,0.0000,4.00,3931,1
281,2800,2.8000,1.159890,0.39160,7.3140,-11.8834,0.0000,4.00,3931,1
282,2810,2.8100,1.163960,0.47290,10.2700,-11.8620,0.0000,4.00,3931,1
283,2820,2.8200,1.169340,0.59700,10.4180,-11.7063,0.0000,4.00,3931,1
284,2830,2.8300,1.175900,0.68120,5.6890,-11.7369,0.0000,4.00,3931,1
285,2840,2.8400,1.182970,0.71080,1.7730,-11.6880,0.0000,4.00,3931,1
286,2850,2.8500,1.190120,0.71670,-1.6990,-11.6545,0.0000,4.00,3931,1
287,2860,2.8600,1.197300,0.67680,-5.7630,-11.5507,0.0000,4.00,3931,1
288,2870,2.8700,1.203660,0.60140,-8.7190,-11.7338,0.0000,4.00,3931,1
289,2880,2.8800,1.209330,0.50240,-10.9360,-11.4377,0.0000,4.00,3931,1
290,2890,2.8900,1.213700,0.38270,-12.4130,-11.6270,0.0000,4.00,3931,1
291,2900,2.9000,1.216980,0.25420,-13.0780,-11.2973,0.0000,4.00,3931,1
292,2910,2.9100,1.218790,0.12120,-10.8610,-11.2515,0.0000,4.00,3931,1
293,2920,2.9200,1.219410,0.03690,-5.6890,-10.8486,0.0000,4.00,3931,1
294,2930,2.9300,1.219530,0.00740,-1.7730,-10.7143,0.0000,4.00,3931,1
295,2940,2.9400,1.219560,0.00150,-0.3700,-10.9157,0.0000,4.00,3931,1
296,2950,2.9500,1.219560,0.00000,0.9610,-11.0165,0.0000,4.00,3931,1
297,2960,2.9600,1.219560,0.02070,5.7630,-10.9799,0.0000,4.00,3931,1
298,2970,2.9700,1.219970,0.11530,12.0430,-11.1935,0.0000,4.00,3931,1
299,2980,2.9800,1.221860,0.26160,13.2990,-11.4164,0.0000,4.00,3931,1
300,2990,2.9900,1.225200,0.38120,9.3830,-11.3095,0.0000,4.00,3931,1
301,3000,3.0000,1.229490,0.44920,5.7630,-10.9860,0.0000,4.00,3931,1
302,3010,3.0100,1.234190,0.49650,3.9900,-10.6136,0.0000,4.00,3931,1
303,3020,3.0200,1.239420,0.52900,4.1380,-10.3114,0.0000,4.00,3931,1
304,3030,3.0300,1.244770,0.57930,8.0530,-10.1313,0.0000,4.00,3931,1
305,3040,3.0400,1.251000,0.69010,11.4520,-10.0336,0.0000,4.00,3931,1
306,3050,3.0500,1.258570,0.80830,8.4230,-9.9817,0.0000,4.00,3931,1
307,3060,3.0600,1.267170,0.85860,2.5860,-9.8321,0.0000,4.00,3931,1
