index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A
134,1330,1.3300,0.000000,0.00000,0.0000,3.2555
135,1340,1.3400,0.000000,0.00000,0.0000,3.4799
136,1350,1.3500,0.000000,0.00000,0.0000,2.7442
137,1360,1.3600,0.000000,0.00000,0.0000,3.9316
138,1370,1.3700,0.000000,0.00000,0.0000,2.9792
139,1380,1.3800,0.000000,0.00000,0.0000,3.7042
140,1390,1.3900,0.000000,0.00000,0.0000,3.3929
141,1400,1.4000,0.000000,0.00000,0.0000,2.8007
142,1410,1.4100,0.000000,0.00000,0.0000,3.7683
143,1420,1.4200,0.000000,0.00000,0.0000,2.8312
144,1430,1.4300,0.000000,0.00000,0.0000,4.0736
145,1440,1.4400,0.000000,0.00000,0.0000,3.0327
146,1450,1.4500,0.000000,0.00000,0.0000,3.4966
147,1460,1.4600,0.000000,0.00000,0.0000,3.4570
148,1470,1.4700,0.000000,0.00000,0.0000,2.9884
149,1480,1.4800,0.000000,0.00000,0.0000,3.8095
150,1490,1.4900,0.000000,0.00000,0.0000,2.8831
151,1500,1.5000,0.000000,0.00000,0.0000,3.8309
152,1510,1.5100,0.000000,0.00000,0.0000,3.2418
153,1520,1.5200,0.000000,0.00000,0.0000,3.1288
154,1530,1.5300,0.000000,0.00000,0.0000,3.9026
155,1540,1.5400,0.000000,0.00000,0.0000,2.9899
156,1550,1.5500,0.000000,0.00000,0.0000,4.0156
157,1560,1.5600,0.000000,0.00000,0.0000,3.0617
158,1570,1.5700,0.000000,0.00000,0.0000,3.7943
159,1580,1.5800,0.000000,0.00000,0.0000,3.0998
160,1590,1.5900,0.000000,0.00000,0.0000,2.7732
161,1600,1.6000,0.000000,0.00000,0.0000,3.6081
162,1610,1.6100,0.000000,0.00000,0.0000,2.8983
163,1620,1.6200,0.000000,0.00000,0.0000,3.8202
164,1630,1.6300,0.000000,0.00000,0.0000,2.9151
165,1640,1.6400,0.000000,0.00000,0.0000,3.1578
166,1650,1.6500,0.000000,0.00000,0.0000,3.4005
167,1660,1.6600,0.000000,0.00000,0.0000,2.6938
168,1670,1.6700,0.000000,0.00000,0.0000,3.9698
169,1680,1.6800,0.000000,0.00000,0.0000,2.8968
170,1690,1.6900,0.000000,0.00000,0.0000,3.9835
171,1700,1.7000,0.000000,0.00000,0.0000,3.4096
172,1710,1.7100,0.000000,0.00000,0.0000,3.6096
173,1720,1.7200,0.000000,0.00000,0.0000,3.7988
174,1730,1.7300,0.000000,0.00000,0.0000,3.1029
175,1740,1.7400,0.000000,0.00000,0.0000,4.0217
176,1750,1.7500,0.000000,0.00000,0.0000,3.0525
177,1760,1.7600,0.000000,0.00000,0.0000,3.1441
178,1770,1.7700,0.000000,0.00000,0.0000,3.7332
179,1780,1.7800,0.000000,0.00000,0.0000,2.7717
180,1790,1.7900,0.000000,0.00000,0.0000,3.8324
181,1800,1.8000,0.000000,0.00000,0.0000,2.7686
182,1810,1.8100,0.000000,0.00000,0.0000,3.8080
183,1820,1.8200,0.000000,0.00000,0.0000,2.8388
184,1830,1.8300,0.000000,0.00000,0.0000,2.8877
185,1840,1.8400,0.000000,0.00000,0.0000,3.5562
186,1850,1.8500,0.000000,0.00000,0.0000,2.9411
187,1860,1.8600,0.000000,0.00000,0.0000,3.8217
188,1870,1.8700,0.000000,0.00000,0.0000,2.9411
189,1880,1.8800,0.000000,0.00000,0.0000,3.6203
190,1890,1.8900,0.000000,0.00000,0.0000,3.1563
191,1900,1.9000,0.000000,0.00000,0.0000,2.8831
192,1910,1.9100,0.000000,0.00000,0.0000,3.7378
193,1920,1.9200,0.000000,0.00000,0.0000,2.8205
194,1930,1.9300,0.000000,0.00000,0.0000,4.0385
195,1940,1.9400,0.000000,0.00000,0.0000,2.7289
196,1950,1.9500,0.000000,0.00000,0.0000,3.4127
197,1960,1.9600,0.000000,0.00000,0.0000,3.3669
198,1970,1.9700,0.000000,0.00000,0.0000,2.9045
199,1980,1.9800,0.000000,0.00000,0.0000,3.8843
200,1990,1.9900,0.000000,0.00000,0.0000,2.6709
201,2000,2.0000,0.000000,0.00000,0.0000,4.0110
202,2010,2.0100,0.000000,0.00000,0.0000,3.1426
203,2020,2.0200,0.000000,0.00000,0.0000,3.2540
204,2030,2.0300,0.000000,0.00000,0.0000,3.6401
205,2040,2.0400,0.000000,0.00000,0.0000,2.7595
206,2050,2.0500,0.000000,0.00000,0.0000,3.8263
207,2060,2.0600,0.000000,0.00000,0.0000,2.6465
208,2070,2.0700,0.000000,0.00000,0.0000,3.6676
209,2080,2.0800,0.000000,0.00000,0.0000,2.9792
210,2090,2.0900,0.000000,0.00000,0.0000,3.1090
211,2100,2.1000,0.000000,0.00000,0.0000,3.3104
212,2110,2.1100,0.000000,0.00000,0.0000,2.9716
213,2120,2.1200,0.000000,0.00000,0.0000,3.9530
214,2130,2.1300,0.000000,0.00000,0.0000,2.9533
215,2140,2.1400,0.000000,0.00000,0.0000,3.8385
216,2150,2.1500,0.000000,0.00000,0.0000,3.3043
217,2160,2.1600,0.000000,0.00000,0.0000,2.8587
218,2170,2.1700,0.000000,0.00000,0.0000,3.7668
219,2180,2.1800,0.000000,0.00000,0.0000,3.1166
220,2190,2.1900,0.000000,0.00000,0.0000,4.0812
221,2200,2.2000,0.000000,0.00000,0.0000,3.0891
222,2210,2.2100,0.000000,0.00000,0.0000,3.3730
223,2220,2.2200,0.000000,0.00000,0.0000,3.5165
224,2230,2.2300,0.000000,0.00000,0.0000,3.0281
225,2240,2.2400,0.000000,0.00000,0.0000,4.0644
226,2250,2.2500,0.000000,0.00000,0.0000,3.1364
227,2260,2.2600,0.000000,0.00000,0.0000,3.6065
228,2270,2.2700,0.000000,0.00000,0.0000,3.2540
229,2280,2.2800,0.000000,0.00000,0.0000,2.9960
230,2290,2.2900,0.000000,0.00000,0.0000,3.8843
231,2300,2.3000,0.000000,0.00000,0.0000,2.7152
232,2310,2.3100,0.000000,0.00000,0.0000,4.0568
233,2320,2.3200,0.000000,0.00000,0.0000,3.0189
234,2330,2.3300,0.000000,0.00000,0.0000,3.3608
235,2340,2.3400,0.000000,0.00000,0.0000,3.4692
236,2350,2.3500,0.000000,0.00000,0.0000,2.9029
237,2360,2.3600,0.000000,0.00000,0.0000,3.9942
238,2370,2.3700,0.000000,0.00000,0.0000,3.0311
239,2380,2.3800,0.000000,0.00000,0.0000,3.8385
240,2390,2.3900,0.000000,0.00000,0.0000,3.3684
241,2400,2.4000,0.000000,0.00000,0.0000,3.1013
242,2410,2.4100,0.000000,0.00000,0.0000,3.7164
243,2420,2.4200,0.000000,0.00000,0.0000,2.6786
244,2430,2.4300,0.000000,0.00000,0.0000,3.9118
245,2440,2.4400,0.000000,0.00000,0.0000,2.8617
246,2450,2.4500,0.000000,0.00000,0.0000,3.7866
247,2460,2.4600,0.000000,0.00000,0.0000,3.0830
248,2470,2.4700,0.000000,0.00000,0.0000,3.0586
249,2480,2.4800,0.000000,0.00000,0.0000,3.7500
250,2490,2.4900,0.000000,0.00000,0.0000,3.1090
251,2500,2.5000,0.000000,0.00000,0.0000,4.1224
252,2510,2.5100,0.000000,0.00000,0.0000,3.3364
253,2520,2.5200,0.000000,0.00000,0.0000,3.8538
254,2530,2.5300,0.000000,0.00000,0.0000,3.4173
255,2540,2.5400,0.000000,0.00000,0.0000,2.8984
256,2550,2.5500,0.000000,0.00000,0.0000,4.0614
257,2560,2.5600,0.000000,0.00000,0.0000,3.0418
258,2570,2.5700,0.000000,0.00000,0.0000,4.0385
259,2580,2.5800,0.000000,0.00000,0.0000,3.1212
260,2590,2.5900,0.000000,0.00000,0.0000,3.1487
261,2600,2.6000,0.000000,0.00000,0.0000,3.7958
262,2610,2.6100,0.000000,0.00000,0.0000,3.0891
263,2620,2.6200,0.000000,0.00000,0.0000,4.1209
264,2630,2.6300,0.000000,0.00000,0.0000,3.2051
265,2640,2.6400,0.000000,0.00000,0.0000,3.5363
266,2650,2.6500,0.000000,0.00000,0.0000,3.8080
267,2660,2.6600,0.000000,0.00000,0.0000,3.1487
268,2670,2.6700,0.000000,0.00000,0.0000,4.0049
269,2680,2.6800,0.000000,0.00000,0.0000,2.8617
270,2690,2.6900,0.000000,0.00000,0.0000,3.9683
271,2700,2.7000,0.000000,0.00000,0.0000,3.2418
272,2710,2.7100,0.000000,0.00000,0.0000,3.0739
273,2720,2.7200,0.000000,0.00000,0.0000,4.1300
274,2730,2.7300,0.000000,0.00000,0.0000,3.1548
275,2740,2.7400,0.000000,0.00000,0.0000,4.1667
276,2750,2.7500,0.000000,0.00000,0.0000,3.5455
277,2760,2.7600,0.000000,0.00000,0.0000,3.2433
278,2770,2.7700,0.000000,0.00000,0.0000,4.0873
279,2780,2.7800,0.000000,0.00000,0.0000,2.8541
280,2790,2.7900,0.000000,0.00000,0.0000,4.2445
281,2800,2.8000,0.000000,0.00000,0.0000,3.1303
282,2810,2.8100,0.000000,0.00000,0.0000,3.5256
283,2820,2.8200,0.000000,0.00000,0.0000,3.7836
284,2830,2.8300,0.000000,0.00000,0.0000,3.0952
285,2840,2.8400,0.000000,0.00000,0.0000,4.1346
286,2850,2.8500,0.000000,0.00000,0.0000,3.0693
287,2860,2.8600,0.000000,0.00000,0.0000,3.9133
288,2870,2.8700,0.000000,0.00000,0.0000,3.5684
289,2880,2.8800,0.000000,0.00000,0.0000,3.0723
290,2890,2.8900,0.000000,0.00000,0.0000,4.0308
291,2900,2.9000,0.000000,0.00000,0.0000,2.9106
292,2910,2.9100,0.000000,0.00000,0.0000,4.0766
293,2920,2.9200,0.000000,0.00000,0.0000,3.2204
294,2930,2.9300,0.000000,0.00000,0.0000,3.7851
295,2940,2.9400,0.000000,0.00000,0.0000,3.6233
296,2950,2.9500,0.000000,0.00000,0.0000,2.8465
297,2960,2.9600,0.000000,0.00000,0.0000,3.9911
298,2970,2.9700,0.000000,0.00000,0.0000,3.1670
299,2980,2.9800,0.000000,0.00000,0.0000,3.8034
300,2990,2.9900,0.000000,0.00000,0.0000,3.7347
301,3000,3.0000,0.000000,0.00000,0.0000,3.1487
302,3010,3.0100,0.000000,0.00000,0.0000,4.0247
303,3020,3.0200,0.000000,0.00000,0.0000,2.7961
304,3030,3.0300,0.000000,0.00000,0.0000,3.9850
305,3040,3.0400,0.000000,0.00000,0.0000,3.0433
306,3050,3.0500,0.000000,0.00000,0.0000,3.3639
307,3060,3.0600,0.000000,0.00000,0.0000,3.5760
308,3070,3.0700,0.000000,0.00000,0.0000,3.0311
309,3080,3.0800,0.000000,0.00000,0.0000,4.0888
310,3090,3.0900,0.000000,0.00000,0.0000,3.2906
311,3100,3.1000,0.000000,0.00000,0.0000,3.8156
312,3110,3.1100,0.000000,0.00000,0.0000,3.6935
313,3120,3.1200,0.000000,0.00000,0.0000,3.0174
314,3130,3.1300,0.000000,0.00000,0.0000,4.1926
315,3140,3.1400,0.000000,0.00000,0.0000,3.2189
316,3150,3.1500,0.000000,0.00000,0.0000,4.2338
317,3160,3.1600,0.000000,0.00000,0.0000,3.2631
318,3170,3.1700,0.000000,0.00000,0.0000,3.3059
319,3180,3.1800,0.000000,0.00000,0.0000,3.7408
320,3190,3.1900,0.000000,0.00000,0.0000,2.9853
321,3200,3.2000,0.000000,0.00000,0.0000,4.1194
322,3210,3.2100,0.000000,0.00000,0.0000,3.4203
323,3220,3.2200,0.000000,0.00000,0.0000,3.2402
324,3230,3.2300,0.000000,0.00000,0.0000,3.5958
325,3240,3.2400,0.000000,0.00000,0.0000,2.8297
326,3250,3.2500,0.000000,0.00000,0.0000,3.9805
327,3260,3.2600,0.000000,0.00000,0.0000,2.7564
328,3270,3.2700,0.000000,0.00000,0.0000,3.7363
329,3280,3.2800,0.000000,0.00000,0.0000,3.1746
330,3290,3.2900,0.000000,0.00000,0.0000,3.1364
331,3300,3.3000,0.000000,0.00000,0.0000,3.7134
332,3310,3.3100,0.000000,0.00000,0.0000,2.8251
333,3320,3.3200,0.000000,0.00000,0.0000,4.0247
334,3330,3.3300,0.000000,0.00000,0.0000,3.1441
335,3340,3.3400,0.000000,0.00000,0.0000,3.8828
336,3350,3.3500,0.000000,0.00000,0.0000,4.1728
337,3360,3.3600,0.000000,0.00000,0.0000,3.3486
338,3370,3.3700,0.000000,0.00000,0.0000,4.5131
339,3380,3.3800,0.000000,0.00000,0.0000,3.2295
340,3390,3.3900,0.000000,0.00000,0.0000,3.9530
341,3400,3.4000,0.000000,0.00000,0.0000,3.9530
342,3410,3.4100,0.000000,0.00000,0.0000,3.6355
343,3420,3.4200,0.000000,0.00000,0.0000,4.7863
344,3430,3.4300,0.000000,0.00000,0.0000,3.2448
345,3440,3.4400,0.000000,0.00000,0.0000,4.0293
346,3450,3.4500,0.000000,0.00000,0.0000,4.1300
347,3460,3.4600,0.000000,0.00000,0.0000,3.5226
348,3470,3.4700,0.000000,0.00000,0.0000,4.8794
349,3480,3.4800,0.000000,0.00000,0.0000,3.9499
350,3490,3.4900,0.000000,0.00000,0.0000,4.8993
351,3500,3.5000,0.000000,0.00000,0.0000,4.8046
352,3510,3.5100,0.000000,0.00000,0.0000,3.8568
353,3520,3.5200,0.000000,0.00000,0.0000,4.7665
354,3530,3.5300,0.000000,0.00000,0.0000,4.2460
355,3540,3.5400,0.000000,0.00000,0.0000,3.6523
356,3550,3.5500,0.000000,0.00000,0.0000,4.5803
357,3560,3.5600,0.000000,0.00000,0.0000,3.5867
358,3570,3.5700,0.000000,0.00000,0.0000,4.1880
359,3580,3.5800,0.000000,0.00000,0.0000,4.1484
360,3590,3.5900,0.000000,0.00000,0.0000,3.6630
361,3600,3.6000,0.000000,0.00000,0.0000,4.7497
362,3610,3.6100,0.000000,0.00000,0.0000,3.6905
363,3620,3.6200,0.000000,0.00000,0.0000,4.0858
364,3630,3.6300,0.000000,0.00000,0.0000,4.8504
365,3640,3.6400,0.000000,0.00000,0.0000,4.1712
366,3650,3.6500,0.000000,0.00000,0.0000,5.1999
367,3660,3.6600,0.000000,0.00000,0.0000,4.7497
368,3670,3.6700,0.000000,0.00000,0.0000,4.4887
369,3680,3.6800,0.000000,0.00000,0.0000,5.7753
370,3690,3.6900,0.000000,0.00000,0.0000,4.9725
371,3700,3.7000,0.000000,0.00000,0.0000,4.5986
372,3710,3.7100,0.000000,0.00000,0.0000,6.2241
373,3720,3.7200,0.000000,0.00000,0.0000,5.0900
374,3730,3.7300,0.000000,0.00000,0.0000,4.6245
375,3740,3.7400,0.000000,0.00000,0.0000,6.1371
376,3750,3.7500,0.000000,0.00000,0.0000,5.1526
377,3760,3.7600,0.000000,0.00000,0.0000,5.0504
378,3770,3.7700,0.000000,0.00000,0.0000,6.2424
379,3780,3.7800,0.000000,0.00000,0.0000,4.8275
380,3790,3.7900,0.000000,0.00000,0.0000,4.9786
381,3800,3.8000,0.000000,0.00000,0.0000,6.3248
382,3810,3.8100,0.000000,0.00000,0.0000,5.4060
383,3820,3.8200,0.000000,0.00000,0.0000,5.1084
384,3830,3.8300,0.000000,0.00000,0.0000,6.7063
385,3840,3.8400,0.000000,0.00000,0.0000,5.3709
386,3850,3.8500,0.000000,0.00000,0.0000,5.0870
387,3860,3.8600,0.000000,0.00000,0.0000,6.5873
388,3870,3.8700,0.000000,0.00000,0.0000,5.3663
389,3880,3.8800,0.000000,0.00000,0.0000,4.8611
390,3890,3.8900,0.000000,0.00000,0.0000,6.4164
391,3900,3.9000,0.000000,0.00000,0.0000,5.2656
392,3910,3.9100,0.000000,0.00000,0.0000,5.0412
393,3920,3.9200,0.000000,0.00000,0.0000,6.1584
394,3930,3.9300,0.000000,0.00000,0.0000,5.4716
395,3940,3.9400,0.000000,0.00000,0.0000,4.9054
396,3950,3.9500,0.000000,0.00000,0.0000,6.3187
397,3960,3.9600,0.000000,0.00000,0.0000,5.3892
398,3970,3.9700,0.000000,0.00000,0.0000,5.1190
399,3980,3.9800,0.000000,0.00000,0.0000,6.5522
400,3990,3.9900,0.000000,0.00000,0.0000,3.2952
401,4000,4.0000,0.000000,0.00000,0.0000,-3.3669
402,4010,4.0100,0.000000,0.00000,0.0000,-1.8864
403,4020,4.0200,0.000000,0.00000,0.0000,-0.5021
404,4030,4.0300,0.000000,0.00000,0.0000,0.2122
405,4040,4.0400,0.000000,0.00000,0.0000,0.4457
406,4050,4.0500,0.000000,0.00000,0.0000,0.5891
407,4060,4.0600,0.000000,0.00000,0.0000,0.5220
408,4070,4.0700,0.000000,0.00000,0.0000,0.3449
409,4080,4.0800,0.000000,0.00000,0.0000,0.2381
410,4090,4.0900,0.000000,0.00000,0.0000,0.1129
411,4100,4.1000,0.000000,0.00000,0.0000,-0.0321
412,4110,4.1100,0.000000,0.00000,0.0000,-0.1893
413,4120,4.1200,0.000000,0.00000,0.0000,-0.1938
414,4130,4.1300,0.000000,0.00000,0.0000,-0.1511
415,4140,4.1400,0.000000,0.00000,0.0000,-0.1938
416,4150,4.1500,0.000000,0.00000,0.0000,-0.1587
417,4160,4.1600,0.000000,0.00000,0.0000,-0.1526
418,4170,4.1700,0.000000,0.00000,0.0000,-0.1007
419,4180,4.1800,0.000000,0.00000,0.0000,-0.1694
420,4190,4.1900,0.000000,0.00000,0.0000,-0.1725
421,4200,4.2000,0.000000,0.00000,0.0000,-0.2915
422,4210,4.2100,0.000000,0.00000,0.0000,-0.1099
423,4220,4.2200,0.000000,0.00000,0.0000,-0.1358
424,4230,4.2300,0.000000,0.00000,0.0000,-0.1419
425,4240,4.2400,0.000000,0.00000,0.0000,-0.0962
426,4250,4.2500,0.000000,0.00000,0.0000,-0.1114
427,4260,4.2600,0.000000,0.00000,0.0000,-0.0122
428,4270,4.2700,0.000000,0.00000,0.0000,-0.1511
429,4280,4.2800,0.000000,0.00000,0.0000,-0.1450
430,4290,4.2900,0.000000,0.00000,0.0000,-0.1328
431,4300,4.3000,0.000000,0.00000,0.0000,-0.2091
432,4310,4.3100,0.000000,0.00000,0.0000,-0.1984
433,4320,4.3200,0.000000,0.00000,0.0000,-0.2350
434,4330,4.3300,0.000000,0.00000,0.0000,-0.1679
435,4340,4.3400,0.000000,0.00000,0.0000,-0.1984
436,4350,4.3500,0.000000,0.00000,0.0000,-0.2137
437,4360,4.3600,0.000000,0.00000,0.0000,-0.1801
438,4370,4.3700,0.000000,0.00000,0.0000,-0.2152
439,4380,4.3800,0.000000,0.00000,0.0000,-0.1755
440,4390,4.3900,0.000000,0.00000,0.0000,-0.0992
441,4400,4.4000,0.000000,0.00000,0.0000,-0.2518
442,4410,4.4100,0.000000,0.00000,0.0000,-0.2701
443,4420,4.4200,0.000000,0.00000,0.0000,-0.1877
444,4430,4.4300,0.000000,0.00000,0.0000,-0.1145
445,4440,4.4400,0.000000,0.00000,0.0000,-0.1816
446,4450,4.4500,0.000000,0.00000,0.0000,-0.1206
447,4460,4.4600,0.000000,0.00000,0.0000,-0.1679
448,4470,4.4700,0.000000,0.00000,0.0000,-0.1755
449,4480,4.4800,0.000000,0.00000,0.0000,-0.1831
450,4490,4.4900,0.000000,0.00000,0.0000,-0.1984
451,4500,4.5000,0.000000,0.00000,0.0000,-0.2015
452,4510,4.5100,0.000000,0.00000,0.0000,-0.1374
453,4520,4.5200,0.000000,0.00000,0.0000,-0.0885
454,4530,4.5300,0.000000,0.00000,0.0000,-0.1572
455,4540,4.5400,0.000000,0.00000,0.0000,-0.1679
456,4550,4.5500,0.000000,0.00000,0.0000,-0.1084
457,4560,4.5600,0.000000,0.00000,0.0000,-0.2335
458,4570,4.5700,0.000000,0.00000,0.0000,-0.1694
459,4580,4.5800,0.000000,0.00000,0.0000,-0.2366
460,4590,4.5900,0.000000,0.00000,0.0000,-0.2106
461,4600,4.6000,0.000000,0.00000,0.0000,-0.1450
