index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A,error_A,cmd_duty_pct,cmd_pwm,dir_sign
55,540,0.5400,0.000000,0.00000,0.0000,-2.6770,3.6770,0.00,0,0
56,550,0.5500,0.000000,0.00000,0.0000,-2.6252,3.6252,0.00,0,0
57,560,0.5600,0.000000,0.00000,0.0000,-2.6587,3.6587,0.00,0,0
58,570,0.5700,0.000000,0.00000,0.0000,-2.4328,3.4328,0.00,0,0
59,580,0.5800,0.000000,0.00000,0.0000,-2.5580,3.5580,0.00,0,0
60,590,0.5900,0.000000,0.00000,0.0000,-2.5366,3.5366,0.00,0,0
61,600,0.6000,0.000000,0.00000,0.0000,-2.5122,3.5122,0.00,0,0
62,610,0.6100,0.000000,0.00000,0.0000,-2.5122,3.5122,0.00,0,0
63,620,0.6200,0.000000,0.00000,0.0000,-2.7106,3.7106,0.00,0,0
64,630,0.6300,0.000000,0.00000,0.0000,-2.5733,3.5733,0.00,0,0
65,640,0.6400,0.000000,0.00000,0.0000,-2.4298,3.4298,0.00,0,0
66,650,0.6500,0.000000,0.00000,0.0000,-2.4451,3.4451,0.00,0,0
67,660,0.6600,0.000000,0.00000,0.0000,-2.5763,3.5763,0.00,0,0
68,670,0.6700,0.000000,0.00000,0.0000,-2.6374,3.6374,0.00,0,0
69,680,0.6800,0.000000,0.00000,0.0000,-2.6679,3.6679,0.00,0,0
70,690,0.6900,0.000000,0.00000,0.0000,-2.3565,3.3565,0.00,0,0
71,700,0.7000,0.000000,0.00000,0.0000,-2.3718,3.3718,0.00,0,0
72,710,0.7100,0.000000,0.00000,0.0000,-2.5580,3.5580,0.00,0,0
73,720,0.7200,0.000000,0.00000,0.0000,-2.5092,3.5092,0.00,0,0
74,730,0.7300,0.000000,0.00000,0.0000,-2.4390,3.4390,0.00,0,0
75,740,0.7400,0.000000,0.00000,0.0000,-2.5061,3.5061,0.00,0,0
76,750,0.7500,0.000000,0.00000,0.0000,-2.5153,3.5153,0.00,0,0
77,760,0.7600,0.000000,0.00000,0.0000,-2.7717,3.7717,0.00,0,0
78,770,0.7700,0.000000,0.00000,0.0000,-2.4664,3.4664,0.00,0,0
79,780,0.7800,0.000000,0.00000,0.0000,-2.5061,3.5061,0.00,0,0
80,790,0.7900,0.000000,0.00000,0.0000,-2.6496,3.6496,0.00,0,0
81,800,0.8000,0.000000,0.00000,0.0000,-2.7137,3.7137,0.00,0,0
82,810,0.8100,0.000000,0.00000,0.0000,-2.5977,3.5977,0.00,0,0
83,820,0.8200,0.000000,0.00000,0.0000,-2.7137,3.7137,0.00,0,0
84,830,0.8300,0.000000,0.00000,0.0000,-2.5275,3.5275,0.00,0,0
85,840,0.8400,0.000000,0.00000,0.0000,-2.7228,3.7228,0.00,0,0
86,850,0.8500,0.000000,0.00000,0.0000,-2.6862,3.6862,0.00,0,0
87,860,0.8600,0.000000,0.00000,0.0000,-2.7381,3.7381,0.00,0,0
88,870,0.8700,0.000000,0.00000,0.0000,-2.5885,3.5885,0.00,0,0
89,880,0.8800,0.000000,0.00000,0.0000,-2.5427,3.5427,0.00,0,0
90,890,0.8900,0.000000,0.00000,0.0000,-2.6496,3.6496,0.00,0,0
91,900,0.9000,0.000000,0.00000,0.0000,-2.7381,3.7381,0.00,0,0
92,910,0.9100,0.000000,0.00000,0.0000,-2.4603,3.4603,0.00,0,0
93,920,0.9200,0.000000,0.00000,0.0000,-2.7167,3.7167,0.00,0,0
94,930,0.9300,0.000000,0.00000,0.0000,-2.6252,3.6252,0.00,0,0
95,940,0.9400,0.000000,0.00000,0.0000,-2.6587,3.6587,0.00,0,0
96,950,0.9500,0.000000,0.00000,0.0000,-2.4603,3.4603,0.00,0,0
97,960,0.9600,0.000000,0.00000,0.0000,-2.4390,3.4390,0.00,0,0
98,970,0.9700,0.000000,0.00000,0.0000,-2.6374,3.6374,0.00,0,0
99,980,0.9800,0.000000,0.00000,0.3690,-2.5092,3.5092,0.00,0,0
100,990,0.9900,0.000000,0.00740,1.2560,-2.5610,3.5610,1.78,4022,1
101,1000,1.0000,0.000150,0.02510,1.6250,-5.6929,6.6929,3.35,3958,1
102,1010,1.0100,0.000500,0.03990,1.1080,-8.1685,9.1685,4.58,3907,1
103,1020,1.0200,0.000950,0.04730,0.5170,-9.2186,10.2186,5.11,3886,1
104,1030,1.0300,0.001450,0.05020,0.1480,-8.8614,9.8614,4.93,3893,1
105,1040,1.0400,0.001950,0.05020,0.0000,-7.6129,8.6129,4.31,3919,1
106,1050,1.0500,0.002450,0.05020,0.1480,-5.3022,6.3022,3.15,3966,1
107,1060,1.0600,0.002960,0.05320,0.2960,-2.8358,3.8358,1.92,4016,1
108,1070,1.0700,0.003520,0.05620,0.1480,-1.4560,2.4560,1.23,4045,1
109,1080,1.0800,0.004080,0.05620,-0.3690,-0.9371,1.9371,0.97,4055,1
110,1090,1.0900,0.004640,0.04880,-0.9610,-1.2882,2.2882,1.14,4048,1
111,1100,1.1000,0.005050,0.03690,-0.9610,-2.0116,3.0116,1.51,4033,1
112,1110,1.1100,0.005380,0.02960,-0.5170,-3.0830,4.0830,2.04,4011,1
113,1120,1.1200,0.005640,0.02660,-0.1480,-4.3284,5.3284,2.66,3986,1
114,1130,1.1300,0.005910,0.02660,0.0000,-4.6123,5.6123,2.81,3980,1
115,1140,1.1400,0.006180,0.02660,-0.1480,-4.1392,5.1392,2.57,3990,1
116,1150,1.1500,0.006440,0.02360,-0.2960,-3.7149,4.7149,2.36,3998,1
117,1160,1.1600,0.006650,0.02070,-0.5170,-3.7180,4.7180,2.36,3998,1
118,1170,1.1700,0.006860,0.01330,-0.8870,-4.1941,5.1941,2.60,3989,1
119,1180,1.1800,0.006920,0.00300,-0.1480,-4.2552,5.2552,2.63,3987,1
120,1190,1.1900,0.006920,0.01030,1.6250,-4.0293,5.0293,2.51,3992,1
121,1200,1.2000,0.007120,0.03550,1.9950,-3.5653,4.5653,2.28,4002,1
122,1210,1.2100,0.007620,0.05020,0.7390,-3.6447,4.6447,2.32,4000,1
123,1220,1.2200,0.008130,0.05020,-0.0000,-3.7393,4.7393,2.37,3998,1
124,1230,1.2300,0.008630,0.05020,-0.0000,-3.2967,4.2967,2.15,4007,1
125,1240,1.2400,0.009130,0.05020,0.0000,-2.8968,3.8968,1.95,4015,1
126,1250,1.2500,0.009630,0.05020,0.0000,-3.0708,4.0708,2.04,4012,1
127,1260,1.2600,0.010140,0.05020,0.5170,-3.6294,4.6294,2.31,4000,1
128,1270,1.2700,0.010640,0.06060,0.5170,-4.0537,5.0537,2.53,3992,1
129,1280,1.2800,0.011350,0.06060,-1.2560,-3.9805,4.9805,2.49,3993,1
130,1290,1.2900,0.011850,0.03550,-1.9950,-3.7698,4.7698,2.38,3997,1
131,1300,1.3000,0.012060,0.02070,-0.7390,-3.8614,4.8614,2.43,3995,1
132,1310,1.3100,0.012270,0.02070,0.0000,-4.0415,5.0415,2.52,3992,1
133,1320,1.3200,0.012470,0.02070,0.0000,-3.9469,4.9469,2.47,3994,1
134,1330,1.3300,0.012680,0.02070,0.0000,-3.6813,4.6813,2.34,3999,1
135,1340,1.3400,0.012890,0.02070,0.0000,-3.4402,4.4402,2.22,4004,1
136,1350,1.3500,0.013090,0.02070,0.0000,-3.5714,4.5714,2.29,4001,1
137,1360,1.3600,0.013300,0.02070,-0.0000,-3.8217,4.8217,2.41,3996,1
138,1370,1.3700,0.013510,0.02070,-0.0000,-3.8004,4.8004,2.40,3997,1
139,1380,1.3800,0.013710,0.02070,0.0000,-3.5317,4.5317,2.27,4002,1
140,1390,1.3900,0.013920,0.02070,0.0000,-3.2753,4.2753,2.14,4007,1
141,1400,1.4000,0.014130,0.02070,0.0000,-3.8492,4.8492,2.42,3996,1
142,1410,1.4100,0.014330,0.02070,0.0000,-3.9866,4.9866,2.49,3993,1
143,1420,1.4200,0.014540,0.02070,0.0000,-4.0018,5.0018,2.50,3993,1
144,1430,1.4300,0.014750,0.02070,0.0000,-3.5867,4.5867,2.29,4001,1
145,1440,1.4400,0.014950,0.02070,-0.5170,-3.3242,4.3242,2.16,4006,1
146,1450,1.4500,0.015160,0.01030,-1.0340,-3.5348,4.5348,2.27,4002,1
147,1460,1.4600,0.015160,0.00000,-0.5170,-3.4829,4.4829,2.24,4003,1
148,1470,1.4700,0.015160,0.00000,0.0000,-3.3364,4.3364,2.17,4006,1
149,1480,1.4800,0.015160,0.00000,0.0000,-3.1502,4.1502,2.08,4010,1
150,1490,1.4900,0.015160,0.00000,0.0000,-3.5226,4.5226,2.26,4002,1
151,1500,1.5000,0.015160,0.00000,0.0000,-3.9713,4.9713,2.49,3993,1
152,1510,1.5100,0.015160,0.00000,0.0000,-4.1697,5.1697,2.58,3989,1
153,1520,1.5200,0.015160,0.00000,0.0000,-3.8492,4.8492,2.42,3996,1
154,1530,1.5300,0.015160,0.00000,0.1480,-3.4402,4.4402,2.22,4004,1
155,1540,1.5400,0.015160,0.00300,0.9610,-3.6477,4.6477,2.32,4000,1
156,1550,1.5500,0.015220,0.01920,1.6990,-4.0171,5.0171,2.51,3992,1
157,1560,1.5600,0.015550,0.03690,1.1820,-3.8370,4.8370,2.42,3996,1
158,1570,1.5700,0.015960,0.04290,0.3690,-3.6142,4.6142,2.31,4001,1
159,1580,1.5800,0.016400,0.04430,0.0740,-3.5348,4.5348,2.27,4002,1
160,1590,1.5900,0.016850,0.04430,-0.0000,-4.1270,5.1270,2.56,3990,1
161,1600,1.6000,0.017290,0.04430,-0.0000,-4.1972,5.1972,2.60,3989,1
162,1610,1.6100,0.017730,0.04430,0.3690,-3.8462,4.8462,2.42,3996,1
163,1620,1.6200,0.018180,0.05170,0.5910,-3.5043,4.5043,2.25,4003,1
164,1630,1.6300,0.018770,0.05620,-0.5910,-3.4585,4.4585,2.23,4004,1
165,1640,1.6400,0.019300,0.03990,-1.6990,-3.8126,4.8126,2.41,3996,1
166,1650,1.6500,0.019560,0.02220,-1.1820,-3.9194,4.9194,2.46,3994,1
167,1660,1.6600,0.019740,0.01630,0.2960,-3.6844,4.6844,2.34,3999,1
168,1670,1.6700,0.019890,0.02810,1.2560,-3.4280,4.4280,2.21,4004,1
169,1680,1.6800,0.020300,0.04140,0.6650,-3.8217,4.8217,2.41,3996,1
170,1690,1.6900,0.020720,0.04140,0.0000,-4.0965,5.0965,2.55,3991,1
171,1700,1.7000,0.021130,0.04140,-0.3690,-3.8339,4.8339,2.42,3996,1
172,1710,1.7100,0.021550,0.03400,-0.7390,-3.4585,4.4585,2.23,4004,1
173,1720,1.7200,0.021810,0.02660,-6.2060,-3.2723,4.2723,2.14,4008,1
174,1730,1.7300,0.022080,-0.09010,-17.2890,-3.5653,4.5653,2.28,4002,1
175,1740,1.7400,0.020010,-0.31920,-21.7220,-3.9438,4.9438,2.47,3994,1
176,1750,1.7500,0.015690,-0.52460,-19.5060,-4.0690,5.0690,2.53,3991,1
177,1760,1.7600,0.009520,-0.70930,-18.1020,-6.8010,7.8010,3.90,3935,1
178,1770,1.7700,0.001510,-0.88660,-16.7720,-12.0360,13.0360,6.52,3828,1
179,1780,1.7800,-0.008220,-1.04470,-17.5110,-18.5226,19.5226,9.76,3695,1
180,1790,1.7900,-0.019390,-1.23680,-21.1310,-24.8169,25.8169,10.00,3686,1
181,1800,1.8000,-0.032950,-1.46740,-24.2340,-24.1453,25.1453,10.00,3686,1
182,1810,1.8100,-0.048730,-1.72150,-21.2790,-22.7045,23.7045,10.00,3686,1
183,1820,1.8200,-0.067380,-1.89290,-11.8960,-21.8895,22.8895,10.00,3686,1
184,1830,1.8300,-0.086590,-1.95940,-7.6100,-19.6917,20.6917,10.00,3686,1
185,1840,1.8400,-0.106570,-2.04520,-9.6050,-18.5256,19.5256,9.76,3695,1
186,1850,1.8500,-0.127500,-2.15150,-9.8270,-18.1410,19.1410,9.57,3703,1
187,1860,1.8600,-0.149600,-2.24170,-9.8270,-15.9890,16.9890,8.49,3747,1
188,1870,1.8700,-0.172330,-2.34810,-10.3440,-14.6429,15.6429,7.82,3775,1
189,1880,1.8800,-0.196570,-2.44860,-5.1720,-13.1227,14.1227,7.06,3806,1
190,1890,1.8900,-0.221300,-2.45150,4.4330,-11.3736,12.3736,6.19,3842,1
191,1900,1.9000,-0.245600,-2.35990,11.3780,-11.6087,12.6087,6.30,3837,1
192,1910,1.9100,-0.268500,-2.22400,14.0380,-12.1337,13.1337,6.57,3826,1
193,1920,1.9200,-0.290070,-2.07910,12.0430,-13.2570,14.2570,7.13,3803,1
194,1930,1.9300,-0.310080,-1.98310,5.5410,-15.3358,16.3358,8.17,3761,1
195,1940,1.9400,-0.329740,-1.96830,0.2220,-18.6569,19.6569,9.83,3693,1
196,1950,1.9500,-0.349450,-1.97870,2.1430,-22.6465,23.6465,10.00,3686,1
197,1960,1.9600,-0.369310,-1.92550,8.9400,-22.2802,23.2802,10.00,3686,1
198,1970,1.9700,-0.387960,-1.79990,7.1670,-22.7076,23.7076,10.00,3686,1
199,1980,1.9800,-0.405310,-1.78210,-3.4720,-23.8126,24.8126,10.00,3686,1
200,1990,1.9900,-0.423600,-1.86930,-6.1320,-24.5910,25.5910,10.00,3686,1
201,2000,2.0000,-0.442690,-1.90480,-1.7730,-23.1532,24.1532,10.00,3686,1
202,2010,2.0100,-0.461700,-1.90480,0.3690,-22.4939,23.4939,10.00,3686,1
203,2020,2.0200,-0.480790,-1.89740,2.6600,-22.2802,23.2802,10.00,3686,1
204,2030,2.0300,-0.499640,-1.85160,3.5460,-23.0159,24.0159,10.00,3686,1
205,2040,2.0400,-0.517820,-1.82650,0.1480,-23.1593,24.1593,10.00,3686,1
206,2050,2.0500,-0.536170,-1.84860,-1.4780,-22.4206,23.4206,10.00,3686,1
207,2060,2.0600,-0.554790,-1.85600,0.6650,-22.3932,23.3932,10.00,3686,1
208,2070,2.0700,-0.573290,-1.83530,0.2220,-22.6160,23.6160,10.00,3686,1
209,2080,2.0800,-0.591500,-1.85160,-6.2060,-23.9927,24.9927,10.00,3686,1
210,2090,2.0900,-0.610320,-1.95940,-12.6340,-23.6905,24.6905,10.00,3686,1
211,2100,2.1000,-0.630690,-2.10430,-12.6350,-23.5440,24.5440,10.00,3686,1
212,2110,2.1100,-0.652410,-2.21210,-8.8660,-23.5501,24.5501,10.00,3686,1
213,2120,2.1200,-0.674930,-2.28160,-4.2110,-23.7851,24.7851,10.00,3686,1
214,2130,2.1300,-0.698040,-2.29640,-1.5510,-25.0824,26.0824,10.00,3686,1
215,2140,2.1400,-0.720860,-2.31260,-5.5410,-25.7967,26.7967,10.00,3686,1
216,2150,2.1500,-0.744290,-2.40720,-8.8660,-25.9310,26.9310,10.00,3686,1
217,2160,2.1600,-0.769000,-2.48990,-5.3940,-26.0073,27.0073,10.00,3686,1
218,2170,2.1700,-0.794090,-2.51510,-1.2560,-26.2607,27.2607,10.00,3686,1
219,2180,2.1800,-0.819300,-2.51510,0.0000,-26.3919,27.3919,10.00,3686,1
220,2190,2.1900,-0.844390,-2.51510,-0.0000,-26.9933,27.9933,10.00,3686,1
221,2200,2.2000,-0.869600,-2.51510,-0.4440,-27.1184,28.1184,10.00,3686,1
222,2210,2.2100,-0.894700,-2.52390,-2.5120,-27.4237,28.4237,10.00,3686,1
223,2220,2.2200,-0.920080,-2.56530,-4.3590,-27.8724,28.8724,10.00,3686,1
224,2230,2.2300,-0.946000,-2.61110,-3.6200,-27.8694,28.8694,10.00,3686,1
225,2240,2.2400,-0.972310,-2.63770,-2.2170,-28.1593,29.1593,10.00,3686,1
226,2250,2.2500,-0.998760,-2.65540,-1.1080,-28.5775,29.5775,10.00,3686,1
227,2260,2.2600,-1.025410,-2.65990,-0.2220,-29.0171,30.0171,10.00,3686,1
228,2270,2.2700,-1.051950,-2.65990,0.0000,-28.9103,29.9103,10.00,3686,1
229,2280,2.2800,-1.078610,-2.65990,0.0000,-29.2186,30.2186,10.00,3686,1
230,2290,2.2900,-1.105150,-2.65990,0.0000,-29.4567,30.4567,10.00,3686,1
231,2300,2.3000,-1.131810,-2.65990,0.0000,-29.6581,30.6581,10.00,3686,1
232,2310,2.3100,-1.158350,-2.65990,0.0000,-29.9328,30.9328,10.00,3686,1
233,2320,2.3200,-1.185010,-2.65990,0.0000,-30.0336,31.0336,10.00,3686,1
234,2330,2.3300,-1.211550,-2.65990,0.0000,-29.0781,30.0781,10.00,3686,1
235,2340,2.3400,-1.238200,-2.65990,-0.0000,-28.8950,29.8950,10.00,3686,1
236,2350,2.3500,-1.264740,-2.65990,-0.0000,-29.3834,30.3834,10.00,3686,1
237,2360,2.3600,-1.291400,-2.65990,0.0000,-29.6520,30.6520,10.00,3686,1
238,2370,2.3700,-1.317940,-2.65990,0.0000,-30.4243,31.4243,10.00,3686,1
239,2380,2.3800,-1.344600,-2.65990,0.0000,-29.7405,30.7405,10.00,3686,1
240,2390,2.3900,-1.371140,-2.65990,0.0000,-29.8535,30.8535,10.00,3686,1
241,2400,2.4000,-1.397800,-2.65990,0.0000,-30.0580,31.0580,10.00,3686,1
242,2410,2.4100,-1.424340,-2.65990,0.0000,-30.1313,31.1313,10.00,3686,1
243,2420,2.4200,-1.451000,-2.65990,0.0000,-30.0519,31.0519,10.00,3686,1
244,2430,2.4300,-1.477530,-2.65990,-0.0000,-30.5006,31.5006,10.00,3686,1
245,2440,2.4400,-1.504190,-2.65990,-0.0000,-30.1496,31.1496,10.00,3686,1
246,2450,2.4500,-1.530730,-2.65990,0.0000,-30.0549,31.0549,10.00,3686,1
247,2460,2.4600,-1.557390,-2.65990,0.0000,-29.9054,30.9054,10.00,3686,1
248,2470,2.4700,-1.583930,-2.65990,0.0000,-29.5360,30.5360,10.00,3686,1
249,2480,2.4800,-1.610590,-2.65990,0.0000,-29.4414,30.4414,10.00,3686,1
250,2490,2.4900,-1.637130,-2.65990,0.0000,-29.3346,30.3346,10.00,3686,1
251,2500,2.5000,-1.663790,-2.65990,0.0000,-29.3437,30.3437,10.00,3686,1
252,2510,2.5100,-1.690330,-2.65990,0.0000,-29.3803,30.3803,10.00,3686,1
253,2520,2.5200,-1.716980,-2.65990,-0.0000,-30.0610,31.0610,10.00,3686,1
254,2530,2.5300,-1.743520,-2.65990,-0.0010,-28.6325,29.6325,10.00,3686,1
255,2540,2.5400,-1.770180,-2.65990,0.0000,-29.1148,30.1148,10.00,3686,1
256,2550,2.5500,-1.796720,-2.65990,0.0010,-28.7607,29.7607,10.00,3686,1
257,2560,2.5600,-1.823380,-2.65990,0.0000,-28.6722,29.6722,10.00,3686,1
258,2570,2.5700,-1.849920,-2.65990,0.0000,-29.0842,30.0842,10.00,3686,1
259,2580,2.5800,-1.876580,-2.65990,0.0000,-29.0904,30.0904,10.00,3686,1
260,2590,2.5900,-1.903120,-2.65990,0.0000,-29.1453,30.1453,10.00,3686,1
261,2600,2.6000,-1.929770,-2.65990,0.5910,-29.2796,30.2796,10.00,3686,1
262,2610,2.6100,-1.956310,-2.64810,1.2560,-29.4658,30.4658,10.00,3686,1
263,2620,2.6200,-1.982740,-2.63480,0.7380,-29.2582,30.2582,10.00,3686,1
264,2630,2.6300,-2.009010,-2.63330,0.0740,-29.0568,30.0568,10.00,3686,1
265,2640,2.6400,-2.035400,-2.63330,0.0000,-28.4371,29.4371,10.00,3686,1
266,2650,2.6500,-2.061670,-2.63330,0.0000,-28.8278,29.8278,10.00,3686,1
267,2660,2.6600,-2.088070,-2.63330,0.0000,-28.8797,29.8797,10.00,3686,1
268,2670,2.6700,-2.114340,-2.63330,0.0000,-28.9225,29.9225,10.00,3686,1
269,2680,2.6800,-2.140730,-2.63330,0.0000,-29.1178,30.1178,10.00,3686,1
270,2690,2.6900,-2.167010,-2.63330,-0.4430,-29.1087,30.1087,10.00,3686,1
271,2700,2.7000,-2.193400,-2.64220,-0.9600,-29.1483,30.1483,10.00,3686,1
272,2710,2.7100,-2.219850,-2.65250,-0.5910,-29.1483,30.1483,10.00,3686,1
273,2720,2.7200,-2.246450,-2.65400,-0.0740,-29.1667,30.1667,10.00,3686,1
274,2730,2.7300,-2.272930,-2.65400,0.0000,-29.1636,30.1636,10.00,3686,1
275,2740,2.7400,-2.299530,-2.65400,0.0000,-28.9713,29.9713,10.00,3686,1
276,2750,2.7500,-2.326010,-2.65400,0.0000,-28.9927,29.9927,10.00,3686,1
277,2760,2.7600,-2.352610,-2.65400,0.0740,-28.8645,29.8645,10.00,3686,1
278,2770,2.7700,-2.379090,-2.65250,0.1480,-29.1392,30.1392,10.00,3686,1
279,2780,2.7800,-2.405660,-2.65100,-0.0740,-29.0995,30.0995,10.00,3686,1
280,2790,2.7900,-2.432110,-2.65400,-0.2960,-29.1850,30.1850,10.00,3686,1
281,2800,2.8000,-2.458740,-2.65690,-0.0750,-29.2277,30.2277,10.00,3686,1
282,2810,2.8100,-2.485250,-2.65550,0.1480,-28.9347,29.9347,10.00,3686,1
283,2820,2.8200,-2.511850,-2.65400,0.0750,-28.8156,29.8156,10.00,3686,1
284,2830,2.8300,-2.538330,-2.65400,0.0000,-28.9408,29.9408,10.00,3686,1
285,2840,2.8400,-2.564920,-2.65400,0.0000,-28.9042,29.9042,10.00,3686,1
286,2850,2.8500,-2.591400,-2.65400,-0.0750,-29.2582,30.2582,10.00,3686,1
287,2860,2.8600,-2.618000,-2.65550,-0.1480,-29.2674,30.2674,10.00,3686,1
288,2870,2.8700,-2.644510,-2.65690,-0.0730,-29.2949,30.2949,10.00,3686,1
289,2880,2.8800,-2.671140,-2.65690,0.0000,-29.3834,30.3834,10.00,3686,1
290,2890,2.8900,-2.697650,-2.65690,-0.0740,-29.3895,30.3895,10.00,3686,1
291,2900,2.9000,-2.724280,-2.65840,-0.1480,-29.3651,30.3651,10.00,3686,1
292,2910,2.9100,-2.750820,-2.65990,-0.0740,-29.3803,30.3803,10.00,3686,1
293,2920,2.9200,-2.777480,-2.65990,0.0000,-29.5543,30.5543,10.00,3686,1
294,2930,2.9300,-2.804020,-2.65990,0.0000,-29.5757,30.5757,10.00,3686,1
295,2940,2.9400,-2.830680,-2.65990,-0.0010,-29.4780,30.4780,10.00,3686,1
296,2950,2.9500,-2.857220,-2.65990,0.0000,-29.4444,30.4444,10.00,3686,1
297,2960,2.9600,-2.883870,-2.65990,0.0010,-29.5635,30.5635,10.00,3686,1
298,2970,2.9700,-2.910410,-2.65990,0.0000,-29.6062,30.6062,10.00,3686,1
299,2980,2.9800,-2.937070,-2.65990,0.0000,-29.5330,30.5330,10.00,3686,1
300,2990,2.9900,-2.963610,-2.65990,0.0000,-29.5696,30.5696,10.00,3686,1
301,3000,3.0000,-2.990270,-2.65990,0.0000,-29.6062,30.6062,10.00,3686,1
302,3010,3.0100,-3.016810,-2.65990,0.0000,-29.4567,30.4567,10.00,3686,1
303,3020,3.0200,-3.043470,-2.65990,0.0000,-29.4628,30.4628,10.00,3686,1
304,3030,3.0300,-3.070010,-2.65990,-0.0010,-29.4475,30.4475,10.00,3686,1
