index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A,error_A,cmd_duty_pct,cmd_pwm,dir_sign
0,0,0.0000,0.000000,0.00000,0.0000,-2.5214,3.0214,0.00,0,0
1,2,0.0020,0.000000,0.00000,0.0000,-2.6984,3.1984,0.00,0,0
2,10,0.0100,0.000000,0.00000,0.0000,-2.6343,3.1343,0.00,0,0
3,20,0.0200,0.000000,0.00000,0.0000,-2.6343,3.1343,0.00,0,0
4,30,0.0300,0.000000,0.00000,0.0000,-2.5031,3.0031,0.00,0,0
5,40,0.0400,0.000000,0.00000,0.0000,-2.5885,3.0885,0.00,0,0
6,50,0.0500,0.000000,0.00000,0.0000,-2.6557,3.1557,0.00,0,0
7,60,0.0600,0.000000,0.00000,0.0000,-2.4359,2.9359,0.00,0,0
8,70,0.0700,0.000000,0.00000,0.0000,-2.6252,3.1252,0.00,0,0
9,80,0.0800,0.000000,0.00000,0.0000,-2.4054,2.9054,0.00,0,0
10,90,0.0900,0.000000,0.00000,0.0000,-2.5488,3.0488,0.00,0,0
11,100,0.1000,0.000000,0.00000,0.0000,-2.3932,2.8932,0.00,0,0
12,110,0.1100,0.000000,0.00000,0.0000,-2.7137,3.2137,0.00,0,0
13,120,0.1200,0.000000,0.00000,0.0000,-2.4145,2.9145,0.00,0,0
14,130,0.1300,0.000000,0.00000,0.0000,-2.6923,3.1923,0.00,0,0
15,140,0.1400,0.000000,0.00000,0.0000,-2.5580,3.0580,0.00,0,0
16,150,0.1500,0.000000,0.00000,0.0000,-2.4603,2.9603,0.00,0,0
17,160,0.1600,0.000000,0.00000,0.0000,-2.4756,2.9756,0.00,0,0
18,170,0.1700,0.000000,0.00000,0.0000,-2.5366,3.0366,0.00,0,0
19,180,0.1800,0.000000,0.00000,0.0000,-2.6160,3.1160,0.00,0,0
20,190,0.1900,0.000000,0.00000,0.0000,-2.4786,2.9786,0.00,0,0
21,200,0.2000,0.000000,0.00000,0.0000,-2.4969,2.9969,0.00,0,0
22,210,0.2100,0.000000,0.00000,0.0000,-2.3993,2.8993,0.00,0,0
23,220,0.2200,0.000000,0.00000,0.0000,-2.4786,2.9786,0.00,0,0
24,230,0.2300,0.000000,0.00000,0.0000,-2.5061,3.0061,0.00,0,0
