index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A
61,600,0.6000,0.000000,0.00000,0.0000,-0.1053
62,610,0.6100,0.000000,0.00000,0.0000,-0.1923
63,620,0.6200,0.000000,0.00000,0.0000,-0.1633
64,630,0.6300,0.000000,0.00000,0.0000,-0.1450
65,640,0.6400,0.000000,0.00000,0.0000,-0.1969
66,650,0.6500,0.000000,0.00000,0.0000,-0.1709
67,660,0.6600,0.000000,0.00000,0.0000,-0.1358
68,670,0.6700,0.000000,0.00000,0.0000,-0.1511
69,680,0.6800,0.000000,0.00000,0.0000,-0.1648
70,690,0.6900,0.000000,0.00000,0.0000,-0.1038
71,700,0.7000,0.000000,0.00000,0.0000,-0.2076
72,710,0.7100,0.000000,0.00000,0.0000,-0.2442
73,720,0.7200,0.000000,0.00000,0.0000,-0.1465
74,730,0.7300,0.000000,0.00000,0.0000,-0.1770
75,740,0.7400,0.000000,0.00000,0.0000,-0.1542
76,750,0.7500,0.000000,0.00000,0.0000,-0.0977
77,760,0.7600,0.000000,0.00000,0.0000,-0.1175
78,770,0.7700,0.000000,0.00000,0.0000,-0.2808
79,780,0.7800,0.000000,0.00000,0.0000,-0.1236
80,790,0.7900,0.000000,0.00000,0.0000,-0.1770
81,800,0.8000,0.000000,0.00000,0.0000,-0.0855
82,810,0.8100,0.000000,0.00000,0.0000,-0.1679
83,820,0.8200,0.000000,0.00000,0.0000,-0.1160
84,830,0.8300,0.000000,0.00000,0.0000,-0.1999
85,840,0.8400,0.000000,0.00000,0.0000,-0.1007
86,850,0.8500,0.000000,0.00000,0.0000,-0.2045
87,860,0.8600,0.000000,0.00000,0.0000,-0.1511
88,870,0.8700,0.000000,0.00000,0.0000,-0.1770
89,880,0.8800,0.000000,0.00000,0.0000,-0.0794
90,890,0.8900,0.000000,0.00000,0.0000,-0.2106
91,900,0.9000,0.000000,0.00000,0.0000,-0.0656
92,910,0.9100,0.000000,0.00000,0.0000,-0.1694
93,920,0.9200,0.000000,0.00000,0.0000,-0.1679
94,930,0.9300,0.000000,0.00000,0.0000,-0.1099
95,940,0.9400,0.000000,0.00000,0.0000,-0.2946
96,950,0.9500,0.000000,0.00000,0.0000,-0.2213
97,960,0.9600,0.000000,0.00000,0.0000,-0.2198
98,970,0.9700,0.000000,0.00000,0.0000,-0.1587
99,980,0.9800,0.000000,0.00000,0.0000,-0.1923
100,990,0.9900,0.000000,0.00000,0.0000,1.9582
101,1000,1.0000,0.000000,0.00000,0.0000,6.1081
102,1010,1.0100,0.000000,0.00000,0.0000,5.3297
103,1020,1.0200,0.000000,0.00000,0.0000,4.8306
104,1030,1.0300,0.000000,0.00000,0.0000,4.2598
105,1040,1.0400,0.000000,0.00000,0.0000,4.0018
106,1050,1.0500,0.000000,0.00000,0.0000,4.1285
107,1060,1.0600,0.000000,0.00000,0.0000,4.3269
108,1070,1.0700,0.000000,0.00000,0.0000,4.6261
109,1080,1.0800,0.000000,0.00000,0.0000,4.6642
110,1090,1.0900,0.000000,0.00000,0.0000,4.5894
111,1100,1.1000,0.000000,0.00000,0.0000,4.3742
112,1110,1.1100,0.000000,0.00000,0.0000,3.9637
113,1120,1.1200,0.000000,0.00000,0.0000,3.4478
114,1130,1.1300,0.000000,0.00000,0.0000,3.3806
115,1140,1.1400,0.000000,0.00000,0.0000,3.8141
116,1150,1.1500,0.000000,0.00000,0.0000,4.2643
117,1160,1.1600,0.000000,0.00000,0.0000,4.6368
118,1170,1.1700,0.000000,0.00000,0.0000,4.6902
119,1180,1.1800,0.000000,0.00000,0.0000,4.3071
120,1190,1.1900,0.000000,0.00000,0.0000,3.8706
121,1200,1.2000,0.000000,0.00000,0.0000,3.7073
122,1210,1.2100,0.000000,0.00000,0.0000,3.5836
123,1220,1.2200,0.000000,0.00000,0.0000,3.7012
124,1230,1.2300,0.000000,0.00000,0.0000,4.4490
125,1240,1.2400,0.000000,0.00000,0.0000,4.7329
126,1250,1.2500,0.000000,0.00000,0.0000,4.6322
127,1260,1.2600,0.000000,0.00000,0.0000,4.3010
128,1270,1.2700,0.000000,0.00000,0.0000,3.6691
129,1280,1.2800,0.000000,0.00000,0.0000,3.3639
130,1290,1.2900,0.000000,0.00000,0.0000,3.3272
131,1300,1.3000,0.000000,0.00000,0.0000,3.8553
132,1310,1.3100,0.000000,0.00000,0.0000,4.2720
133,1320,1.3200,0.000000,0.00000,0.0000,4.8626
134,1330,1.3300,0.000000,0.00000,0.0000,4.9252
135,1340,1.3400,0.000000,0.00000,0.0000,4.7085
136,1350,1.3500,0.000000,0.00000,0.0000,4.1483
137,1360,1.3600,0.000000,0.00000,0.0000,3.9194
138,1370,1.3700,0.000000,0.00000,0.0000,3.5867
139,1380,1.3800,0.000000,0.00000,0.0000,3.6355
140,1390,1.3900,0.000000,0.00000,0.0000,4.0736
141,1400,1.4000,0.000000,0.00000,0.0000,4.6703
142,1410,1.4100,0.000000,0.00000,0.0000,4.7192
143,1420,1.4200,0.000000,0.00000,0.0000,4.7100
144,1430,1.4300,0.000000,0.00000,0.0000,3.9988
145,1440,1.4400,0.000000,0.00000,0.0000,3.5516
146,1450,1.4500,0.000000,0.00000,0.0000,3.4051
147,1460,1.4600,0.000000,0.00000,0.0000,3.7103
148,1470,1.4700,0.000000,0.00000,0.0000,4.1575
149,1480,1.4800,0.000000,0.00000,0.0000,4.7024
150,1490,1.4900,0.000000,0.00000,0.0000,4.6276
151,1500,1.5000,0.000000,0.00000,0.0000,4.4017
152,1510,1.5100,0.000000,0.00000,0.0000,3.7759
153,1520,1.5200,0.000000,0.00000,0.0000,3.4844
154,1530,1.5300,0.000000,0.00000,0.0000,3.3730
155,1540,1.5400,0.000000,0.00000,0.0000,3.7469
156,1550,1.5500,0.000000,0.00000,0.0000,4.4979
157,1560,1.5600,0.000000,0.00000,0.0000,5.1053
158,1570,1.5700,0.000000,0.00000,0.0000,4.8748
159,1580,1.5800,0.000000,0.00000,0.0000,4.7619
160,1590,1.5900,0.000000,0.00000,0.0000,4.1071
161,1600,1.6000,0.000000,0.00000,0.0000,3.5791
162,1610,1.6100,0.000000,0.00000,0.0000,3.2357
163,1620,1.6200,0.000000,0.00000,0.0000,3.4554
164,1630,1.6300,0.000000,0.00000,0.0000,3.9988
165,1640,1.6400,0.000000,0.00000,0.0000,4.5375
166,1650,1.6500,0.000000,0.00000,0.0000,4.7466
167,1660,1.6600,0.000000,0.00000,0.0000,4.8550
168,1670,1.6700,0.000000,0.00000,0.0000,4.3681
169,1680,1.6800,0.000000,0.00000,0.0000,4.0079
170,1690,1.6900,0.000000,0.00000,0.0000,3.6065
171,1700,1.7000,0.000000,0.00000,0.0000,3.4585
172,1710,1.7100,0.000000,0.00000,0.0000,3.9789
173,1720,1.7200,0.000000,0.00000,0.0000,4.4261
174,1730,1.7300,0.000000,0.00000,0.0000,4.9099
175,1740,1.7400,0.000000,0.00000,0.0000,5.0214
176,1750,1.7500,0.000000,0.00000,0.0000,4.6169
177,1760,1.7600,0.000000,0.00000,0.0000,4.2766
178,1770,1.7700,0.000000,0.00000,0.0000,3.8034
179,1780,1.7800,0.000000,0.00000,0.0000,3.4173
180,1790,1.7900,0.000000,0.00000,0.0000,3.4447
181,1800,1.8000,0.000000,0.00000,0.0000,4.0598
182,1810,1.8100,0.000000,0.00000,0.0000,4.6734
183,1820,1.8200,0.000000,0.00000,0.0000,4.7390
184,1830,1.8300,0.000000,0.00000,0.0000,4.2415
185,1840,1.8400,0.000000,0.00000,0.0000,3.6035
186,1850,1.8500,0.000000,0.00000,0.0000,3.1990
187,1860,1.8600,0.000000,0.00000,0.0000,3.2173
188,1870,1.8700,0.000000,0.00000,0.0000,3.7118
189,1880,1.8800,0.000000,0.00000,0.0000,4.4429
190,1890,1.8900,0.000000,0.00000,0.0000,4.5757
191,1900,1.9000,0.000000,0.00000,0.0000,4.3208
192,1910,1.9100,0.000000,0.00000,0.0000,3.8889
193,1920,1.9200,0.000000,0.00000,0.0000,3.4753
194,1930,1.9300,0.000000,0.00000,0.0000,3.3730
195,1940,1.9400,0.000000,0.00000,0.0000,3.6966
196,1950,1.9500,0.000000,0.00000,0.0000,4.1728
197,1960,1.9600,0.000000,0.00000,0.0000,4.8794
198,1970,1.9700,0.000000,0.00000,0.0000,4.6398
199,1980,1.9800,0.000000,0.00000,0.0000,4.3300
200,1990,1.9900,0.000000,0.00000,0.0000,2.4710
201,2000,2.0000,0.000000,0.00000,0.0000,-1.2576
202,2010,2.0100,0.000000,0.00000,0.0000,-0.4243
203,2020,2.0200,0.000000,0.00000,0.0000,0.1190
204,2030,2.0300,0.000000,0.00000,0.0000,0.2137
205,2040,2.0400,0.000000,0.00000,0.0000,-0.0061
206,2050,2.0500,0.000000,0.00000,0.0000,-0.1526
207,2060,2.0600,0.000000,0.00000,0.0000,-0.1099
208,2070,2.0700,0.000000,0.00000,0.0000,-0.1603
209,2080,2.0800,0.000000,0.00000,0.0000,-0.1709
210,2090,2.0900,0.000000,0.00000,0.0000,-0.0778
211,2100,2.1000,0.000000,0.00000,0.0000,-0.1648
212,2110,2.1100,0.000000,0.00000,0.0000,-0.0366
213,2120,2.1200,0.000000,0.00000,0.0000,-0.1236
214,2130,2.1300,0.000000,0.00000,0.0000,-0.1877
215,2140,2.1400,0.000000,0.00000,0.0000,-0.1603
216,2150,2.1500,0.000000,0.00000,0.0000,-0.1587
217,2160,2.1600,0.000000,0.00000,0.0000,-0.2183
218,2170,2.1700,0.000000,0.00000,0.0000,-0.1664
219,2180,2.1800,0.000000,0.00000,0.0000,-0.1236
220,2190,2.1900,0.000000,0.00000,0.0000,-0.1572
221,2200,2.2000,0.000000,0.00000,0.0000,-0.1557
222,2210,2.2100,0.000000,0.00000,0.0000,-0.1969
223,2220,2.2200,0.000000,0.00000,0.0000,-0.1893
224,2230,2.2300,0.000000,0.00000,0.0000,-0.2457
225,2240,2.2400,0.000000,0.00000,0.0000,-0.1435
226,2250,2.2500,0.000000,0.00000,0.0000,-0.1618
227,2260,2.2600,0.000000,0.00000,0.0000,-0.0977
228,2270,2.2700,0.000000,0.00000,0.0000,-0.0901
229,2280,2.2800,0.000000,0.00000,0.0000,-0.1557
230,2290,2.2900,0.000000,0.00000,0.0000,-0.0839
231,2300,2.3000,0.000000,0.00000,0.0000,-0.1801
232,2310,2.3100,0.000000,0.00000,0.0000,-0.1938
233,2320,2.3200,0.000000,0.00000,0.0000,-0.1770
234,2330,2.3300,0.000000,0.00000,0.0000,-0.1603
235,2340,2.3400,0.000000,0.00000,0.0000,-0.1786
236,2350,2.3500,0.000000,0.00000,0.0000,-0.1267
237,2360,2.3600,0.000000,0.00000,0.0000,-0.1297
238,2370,2.3700,0.000000,0.00000,0.0000,-0.1633
239,2380,2.3800,0.000000,0.00000,0.0000,-0.2534
240,2390,2.3900,0.000000,0.00000,0.0000,-0.2091
241,2400,2.4000,0.000000,0.00000,0.0000,-0.2411
242,2410,2.4100,0.000000,0.00000,0.0000,-0.0794
243,2420,2.4200,0.000000,0.00000,0.0000,-0.2335
244,2430,2.4300,0.000000,0.00000,0.0000,-0.2244
245,2440,2.4400,0.000000,0.00000,0.0000,-0.0962
246,2450,2.4500,0.000000,0.00000,0.0000,-0.1770
247,2460,2.4600,0.000000,0.00000,0.0000,-0.1007
248,2470,2.4700,0.000000,0.00000,0.0000,-0.1435
249,2480,2.4800,0.000000,0.00000,0.0000,-0.1709
250,2490,2.4900,0.000000,0.00000,0.0000,-0.2137
251,2500,2.5000,0.000000,0.00000,0.0000,-0.1893
252,2510,2.5100,0.000000,0.00000,0.0000,-0.0137
253,2520,2.5200,0.000000,0.00000,0.0000,-0.2259
254,2530,2.5300,0.000000,0.00000,0.0000,-0.1313
255,2540,2.5400,0.000000,0.00000,0.0000,-0.1465
256,2550,2.5500,0.000000,0.00000,0.0000,-0.1252
257,2560,2.5600,0.000000,0.00000,0.0000,-0.2137
258,2570,2.5700,0.000000,0.00000,0.0000,-0.1893
259,2580,2.5800,0.000000,0.00000,0.0000,-0.1893
260,2590,2.5900,0.000000,0.00000,0.0000,-0.0946
261,2600,2.6000,0.000000,0.00000,0.0000,-0.1740
262,2610,2.6100,0.000000,0.00000,0.0000,-0.2213
263,2620,2.6200,0.000000,0.00000,0.0000,-0.1084
264,2630,2.6300,0.000000,0.00000,0.0000,-0.1145
265,2640,2.6400,0.000000,0.00000,0.0000,-0.1297
266,2650,2.6500,0.000000,0.00000,0.0000,-0.0626
267,2660,2.6600,0.000000,0.00000,0.0000,-0.1206
268,2670,2.6700,0.000000,0.00000,0.0000,-0.1068
269,2680,2.6800,0.000000,0.00000,0.0000,-0.2488
270,2690,2.6900,0.000000,0.00000,0.0000,-0.1374
271,2700,2.7000,0.000000,0.00000,0.0000,-0.2320
272,2710,2.7100,0.000000,0.00000,0.0000,-0.1114
273,2720,2.7200,0.000000,0.00000,0.0000,-0.1343
274,2730,2.7300,0.000000,0.00000,0.0000,-0.1068
275,2740,2.7400,0.000000,0.00000,0.0000,-0.2121
276,2750,2.7500,0.000000,0.00000,0.0000,-0.2106
277,2760,2.7600,0.000000,0.00000,0.0000,-0.1725
278,2770,2.7700,0.000000,0.00000,0.0000,-0.1862
279,2780,2.7800,0.000000,0.00000,0.0000,-0.1542
280,2790,2.7900,0.000000,0.00000,0.0000,-0.1999
281,2800,2.8000,0.000000,0.00000,0.0000,-0.2122
282,2810,2.8100,0.000000,0.00000,0.0000,-0.1267
283,2820,2.8200,0.000000,0.00000,0.0000,-0.2060
284,2830,2.8300,0.000000,0.00000,0.0000,-0.1664
285,2840,2.8400,0.000000,0.00000,0.0000,-0.0641
286,2850,2.8500,0.000000,0.00000,0.0000,-0.2091
287,2860,2.8600,0.000000,0.00000,0.0000,-0.1221
288,2870,2.8700,0.000000,0.00000,0.0000,-0.0916
289,2880,2.8800,0.000000,0.00000,0.0000,-0.2015
290,2890,2.8900,0.000000,0.00000,0.0000,-0.2183
291,2900,2.9000,0.000000,0.00000,0.0000,-0.0992
292,2910,2.9100,0.000000,0.00000,0.0000,-0.1526
293,2920,2.9200,0.000000,0.00000,0.0000,-0.0687
294,2930,2.9300,0.000000,0.00000,0.0000,-0.2045
295,2940,2.9400,0.000000,0.00000,0.0000,-0.1190
296,2950,2.9500,0.000000,0.00000,0.0000,-0.1572
297,2960,2.9600,0.000000,0.00000,0.0000,-0.1664
298,2970,2.9700,0.000000,0.00000,0.0000,-0.1938
299,2980,2.9800,0.000000,0.00000,0.0000,-0.1206
