index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A
40,390,0.3900,0.000000,0.00000,0.0000,-0.1542
41,400,0.4000,0.000000,0.00000,0.0000,-0.1511
42,410,0.4100,0.000000,0.00000,0.0000,-0.1679
43,420,0.4200,0.000000,0.00000,0.0000,-0.1023
44,430,0.4300,0.000000,0.00000,0.0000,-0.0931
45,440,0.4400,0.000000,0.00000,0.0000,-0.2076
46,450,0.4500,0.000000,0.00000,0.0000,-0.1358
47,460,0.4600,0.000000,0.00000,0.0000,-0.2152
48,470,0.4700,0.000000,0.00000,0.0000,-0.1206
49,480,0.4800,0.000000,0.00000,0.0000,-0.1740
50,490,0.4900,0.000000,0.00000,0.0000,-0.0946
51,500,0.5000,0.000000,0.00000,0.0000,-0.2686
52,510,0.5100,0.000000,0.00000,0.0000,-0.1511
53,520,0.5200,0.000000,0.00000,0.0000,-0.1740
54,530,0.5300,0.000000,0.00000,0.0000,-0.2167
55,540,0.5400,0.000000,0.00000,0.0000,-0.0473
56,550,0.5500,0.000000,0.00000,0.0000,-0.1999
57,560,0.5600,0.000000,0.00000,0.0000,-0.2137
58,570,0.5700,0.000000,0.00000,0.0000,-0.1465
59,580,0.5800,0.000000,0.00000,0.0000,-0.2396
60,590,0.5900,0.000000,0.00000,0.0000,-0.1847
61,600,0.6000,0.000000,0.00000,0.0000,-0.0748
62,610,0.6100,0.000000,0.00000,0.0000,-0.1648
63,620,0.6200,0.000000,0.00000,0.0000,-0.0763
64,630,0.6300,0.000000,0.00000,0.0000,-0.2030
65,640,0.6400,0.000000,0.00000,0.0000,-0.1847
66,650,0.6500,0.000000,0.00000,0.0000,-0.1694
67,660,0.6600,0.000000,0.00000,0.0000,-0.2335
68,670,0.6700,0.000000,0.00000,0.0000,-0.1114
69,680,0.6800,0.000000,0.00000,0.0000,-0.1633
70,690,0.6900,0.000000,0.00000,0.0000,-0.2167
71,700,0.7000,0.000000,0.00000,0.0000,-0.1831
72,710,0.7100,0.000000,0.00000,0.0000,-0.2183
73,720,0.7200,0.000000,0.00000,0.0000,-0.1480
74,730,0.7300,0.000000,0.00000,0.0000,-0.2137
75,740,0.7400,0.000000,0.00000,0.0000,-0.2015
76,750,0.7500,0.000000,0.00000,0.0000,-0.0931
77,760,0.7600,0.000000,0.00000,0.0000,-0.1129
78,770,0.7700,0.000000,0.00000,0.0000,-0.1694
79,780,0.7800,0.000000,0.00000,0.0000,-0.1694
80,790,0.7900,0.000000,0.00000,0.0000,-0.1465
81,800,0.8000,0.000000,0.00000,0.0000,-0.1190
82,810,0.8100,0.000000,0.00000,0.0000,-0.1419
83,820,0.8200,0.000000,0.00000,0.0000,-0.2305
84,830,0.8300,0.000000,0.00000,0.0000,-0.1435
85,840,0.8400,0.000000,0.00000,0.0000,-0.1129
86,850,0.8500,0.000000,0.00000,0.0000,-0.1526
87,860,0.8600,0.000000,0.00000,0.0000,-0.1542
88,870,0.8700,0.000000,0.00000,0.0000,-0.1954
89,880,0.8800,0.000000,0.00000,0.0000,-0.1648
90,890,0.8900,0.000000,0.00000,0.0000,-0.1450
91,900,0.9000,0.000000,0.00000,0.0000,-0.1938
92,910,0.9100,0.000000,0.00000,0.0000,-0.2457
93,920,0.9200,0.000000,0.00000,0.0000,-0.2045
94,930,0.9300,0.000000,0.00000,0.0000,-0.2060
95,940,0.9400,0.000000,0.00000,0.0000,-0.1572
96,950,0.9500,0.000000,0.00000,0.0000,-0.1465
97,960,0.9600,0.000000,0.00000,0.0000,-0.1816
98,970,0.9700,0.000000,0.00000,0.0000,-0.1465
99,980,0.9800,0.000000,0.00000,0.0000,-0.1999
100,990,0.9900,0.000000,0.00000,0.0000,5.3892
101,1000,1.0000,0.000000,0.00000,0.0000,14.1758
102,1010,1.0100,0.000000,0.00000,0.0000,12.2558
103,1020,1.0200,0.000000,0.00000,0.0000,10.6029
104,1030,1.0300,0.000000,0.00000,0.0000,9.8977
105,1040,1.0400,0.000000,0.00000,0.0000,6.9902
106,1050,1.0500,0.000000,0.00000,0.0000,6.7170
107,1060,1.0600,0.000000,0.00000,0.0000,6.3400
108,1070,1.0700,0.000000,0.00000,0.0000,5.3800
109,1080,1.0800,0.000000,0.00000,0.0000,6.4545
110,1090,1.0900,0.000000,0.00000,0.0000,5.0198
111,1100,1.1000,0.000000,0.00000,0.0000,5.3571
112,1110,1.1100,0.000000,0.00000,0.0000,4.9542
113,1120,1.1200,0.000000,0.00000,0.0000,4.5040
114,1130,1.1300,0.000000,0.00000,0.0000,5.2213
115,1140,1.1400,0.000000,0.00000,0.0000,4.1835
116,1150,1.1500,0.000000,0.00000,0.0000,5.6609
117,1160,1.1600,0.000000,0.00000,0.0000,3.9270
118,1170,1.1700,0.000000,0.00000,0.0000,5.7219
119,1180,1.1800,0.000000,0.00000,0.0000,4.1804
120,1190,1.1900,0.000000,0.00000,0.0000,5.4915
121,1200,1.2000,0.000000,0.00000,0.0000,4.5314
122,1210,1.2100,0.000000,0.00000,0.0000,5.4335
123,1220,1.2200,0.000000,0.00000,0.0000,4.4582
124,1230,1.2300,0.000000,0.00000,0.0000,4.3788
125,1240,1.2400,0.000000,0.00000,0.0000,4.8016
126,1250,1.2500,0.000000,0.00000,0.0000,4.4002
127,1260,1.2600,0.000000,0.00000,0.0000,5.2411
128,1270,1.2700,0.000000,0.00000,0.0000,4.0003
129,1280,1.2800,0.000000,0.00000,0.0000,5.5143
130,1290,1.2900,0.000000,0.00000,0.0000,4.1545
131,1300,1.3000,0.000000,0.00000,0.0000,5.4014
132,1310,1.3100,0.000000,0.00000,0.0000,4.2659
133,1320,1.3200,0.000000,0.00000,0.0000,5.1023
134,1330,1.3300,0.000000,0.00000,0.0000,4.7176
135,1340,1.3400,0.000000,0.00000,0.0000,4.6383
136,1350,1.3500,0.000000,0.00000,0.0000,4.8703
137,1360,1.3600,0.000000,0.00000,0.0000,4.1835
138,1370,1.3700,0.000000,0.00000,0.0000,5.2350
139,1380,1.3800,0.000000,0.00000,0.0000,3.9225
140,1390,1.3900,0.000000,0.00000,0.0000,5.4106
141,1400,1.4000,0.000000,0.00000,0.0000,4.0904
142,1410,1.4100,0.000000,0.00000,0.0000,5.5159
143,1420,1.4200,0.000000,0.00000,0.0000,4.1377
144,1430,1.4300,0.000000,0.00000,0.0000,5.0473
145,1440,1.4400,0.000000,0.00000,0.0000,4.2643
146,1450,1.4500,0.000000,0.00000,0.0000,4.4124
147,1460,1.4600,0.000000,0.00000,0.0000,4.7802
148,1470,1.4700,0.000000,0.00000,0.0000,4.4429
149,1480,1.4800,0.000000,0.00000,0.0000,4.9130
150,1490,1.4900,0.000000,0.00000,0.0000,3.9591
151,1500,1.5000,0.000000,0.00000,0.0000,5.0931
152,1510,1.5100,0.000000,0.00000,0.0000,4.0934
153,1520,1.5200,0.000000,0.00000,0.0000,5.3037
154,1530,1.5300,0.000000,0.00000,0.0000,4.1438
155,1540,1.5400,0.000000,0.00000,0.0000,5.2869
156,1550,1.5500,0.000000,0.00000,0.0000,4.1972
157,1560,1.5600,0.000000,0.00000,0.0000,5.0763
158,1570,1.5700,0.000000,0.00000,0.0000,4.1606
159,1580,1.5800,0.000000,0.00000,0.0000,5.0458
160,1590,1.5900,0.000000,0.00000,0.0000,4.0537
161,1600,1.6000,0.000000,0.00000,0.0000,4.5116
162,1610,1.6100,0.000000,0.00000,0.0000,4.6795
163,1620,1.6200,0.000000,0.00000,0.0000,4.4475
164,1630,1.6300,0.000000,0.00000,0.0000,5.0855
165,1640,1.6400,0.000000,0.00000,0.0000,4.2506
166,1650,1.6500,0.000000,0.00000,0.0000,5.4304
167,1660,1.6600,0.000000,0.00000,0.0000,4.0934
168,1670,1.6700,0.000000,0.00000,0.0000,5.3556
169,1680,1.6800,0.000000,0.00000,0.0000,4.2445
170,1690,1.6900,0.000000,0.00000,0.0000,5.5983
171,1700,1.7000,0.000000,0.00000,0.0000,4.1560
172,1710,1.7100,0.000000,0.00000,0.0000,5.4151
173,1720,1.7200,0.000000,0.00000,0.0000,4.3346
174,1730,1.7300,0.000000,0.00000,0.0000,4.9344
175,1740,1.7400,0.000000,0.00000,0.0000,4.4948
176,1750,1.7500,0.000000,0.00000,0.0000,4.4658
177,1760,1.7600,0.000000,0.00000,0.0000,4.8107
178,1770,1.7700,0.000000,0.00000,0.0000,4.3727
179,1780,1.7800,0.000000,0.00000,0.0000,4.7756
180,1790,1.7900,0.000000,0.00000,0.0000,4.0308
181,1800,1.8000,0.000000,0.00000,0.0000,5.1007
182,1810,1.8100,0.000000,0.00000,0.0000,3.9530
183,1820,1.8200,0.000000,0.00000,0.0000,5.3541
184,1830,1.8300,0.000000,0.00000,0.0000,4.2231
185,1840,1.8400,0.000000,0.00000,0.0000,5.4731
186,1850,1.8500,0.000000,0.00000,0.0000,4.3346
187,1860,1.8600,0.000000,0.00000,0.0000,4.8413
188,1870,1.8700,0.000000,0.00000,0.0000,4.5574
189,1880,1.8800,0.000000,0.00000,0.0000,4.1377
190,1890,1.8900,0.000000,0.00000,0.0000,4.8871
191,1900,1.9000,0.000000,0.00000,0.0000,4.1194
192,1910,1.9100,0.000000,0.00000,0.0000,5.0092
193,1920,1.9200,0.000000,0.00000,0.0000,3.6661
194,1930,1.9300,0.000000,0.00000,0.0000,4.8550
195,1940,1.9400,0.000000,0.00000,0.0000,3.8767
196,1950,1.9500,0.000000,0.00000,0.0000,5.2961
197,1960,1.9600,0.000000,0.00000,0.0000,3.8980
198,1970,1.9700,0.000000,0.00000,0.0000,5.1068
199,1980,1.9800,0.000000,0.00000,0.0000,3.7363
200,1990,1.9900,0.000000,0.00000,0.0000,5.1862
201,2000,2.0000,0.000000,0.00000,0.0000,3.7912
202,2010,2.0100,0.000000,0.00000,0.0000,5.4655
203,2020,2.0200,0.000000,0.00000,0.0000,3.6264
204,2030,2.0300,0.000000,0.00000,0.0000,4.9252
205,2040,2.0400,0.000000,0.00000,0.0000,4.0812
206,2050,2.0500,0.000000,0.00000,0.0000,4.9588
207,2060,2.0600,0.000000,0.00000,0.0000,4.4704
208,2070,2.0700,0.000000,0.00000,0.0000,5.2091
209,2080,2.0800,0.000000,0.00000,0.0000,4.3941
210,2090,2.0900,0.000000,0.00000,0.0000,4.1712
211,2100,2.1000,0.000000,0.00000,0.0000,4.4628
212,2110,2.1100,0.000000,0.00000,0.0000,4.2186
213,2120,2.1200,0.000000,0.00000,0.0000,4.5910
214,2130,2.1300,0.000000,0.00000,0.0000,3.8736
215,2140,2.1400,0.000000,0.00000,0.0000,4.8642
216,2150,2.1500,0.000000,0.00000,0.0000,4.0217
217,2160,2.1600,0.000000,0.00000,0.0000,4.9664
218,2170,2.1700,0.000000,0.00000,0.0000,3.9820
219,2180,2.1800,0.000000,0.00000,0.0000,5.2167
220,2190,2.1900,0.000000,0.00000,0.0000,4.0598
221,2200,2.2000,0.000000,0.00000,0.0000,4.8382
222,2210,2.2100,0.000000,0.00000,0.0000,3.8385
223,2220,2.2200,0.000000,0.00000,0.0000,4.8626
224,2230,2.2300,0.000000,0.00000,0.0000,3.9087
225,2240,2.2400,0.000000,0.00000,0.0000,4.7543
226,2250,2.2500,0.000000,0.00000,0.0000,4.2705
227,2260,2.2600,0.000000,0.00000,0.0000,4.1972
228,2270,2.2700,0.000000,0.00000,0.0000,4.0904
229,2280,2.2800,0.000000,0.00000,0.0000,4.3223
230,2290,2.2900,0.000000,0.00000,0.0000,4.0720
231,2300,2.3000,0.000000,0.00000,0.0000,3.7851
232,2310,2.3100,0.000000,0.00000,0.0000,4.2125
233,2320,2.3200,0.000000,0.00000,0.0000,3.8904
234,2330,2.3300,0.000000,0.00000,0.0000,4.4963
235,2340,2.3400,0.000000,0.00000,0.0000,3.6538
236,2350,2.3500,0.000000,0.00000,0.0000,4.2598
237,2360,2.3600,0.000000,0.00000,0.0000,3.7164
238,2370,2.3700,0.000000,0.00000,0.0000,4.5559
239,2380,2.3800,0.000000,0.00000,0.0000,3.7836
240,2390,2.3900,0.000000,0.00000,0.0000,4.5269
241,2400,2.4000,0.000000,0.00000,0.0000,3.5745
242,2410,2.4100,0.000000,0.00000,0.0000,4.6184
243,2420,2.4200,0.000000,0.00000,0.0000,3.5928
244,2430,2.4300,0.000000,0.00000,0.0000,4.6932
245,2440,2.4400,0.000000,0.00000,0.0000,3.3822
246,2450,2.4500,0.000000,0.00000,0.0000,4.7924
247,2460,2.4600,0.000000,0.00000,0.0000,3.5760
248,2470,2.4700,0.000000,0.00000,0.0000,4.7680
249,2480,2.4800,0.000000,0.00000,0.0000,3.5379
250,2490,2.4900,0.000000,0.00000,0.0000,4.5910
251,2500,2.5000,0.000000,0.00000,0.0000,3.3883
252,2510,2.5100,0.000000,0.00000,0.0000,4.7054
253,2520,2.5200,0.000000,0.00000,0.0000,3.6401
254,2530,2.5300,0.000000,0.00000,0.0000,4.8550
255,2540,2.5400,0.000000,0.00000,0.0000,3.6218
256,2550,2.5500,0.000000,0.00000,0.0000,4.9786
257,2560,2.5600,0.000000,0.00000,0.0000,3.6981
258,2570,2.5700,0.000000,0.00000,0.0000,4.9603
259,2580,2.5800,0.000000,0.00000,0.0000,3.7103
260,2590,2.5900,0.000000,0.00000,0.0000,5.0443
261,2600,2.6000,0.000000,0.00000,0.0000,3.8400
262,2610,2.6100,0.000000,0.00000,0.0000,4.8275
263,2620,2.6200,0.000000,0.00000,0.0000,3.4844
264,2630,2.6300,0.000000,0.00000,0.0000,4.8672
265,2640,2.6400,0.000000,0.00000,0.0000,3.4860
266,2650,2.6500,0.000000,0.00000,0.0000,4.7131
267,2660,2.6600,0.000000,0.00000,0.0000,3.6874
268,2670,2.6700,0.000000,0.00000,0.0000,4.5330
269,2680,2.6800,0.000000,0.00000,0.0000,3.3959
270,2690,2.6900,0.000000,0.00000,0.0000,4.4658
271,2700,2.7000,0.000000,0.00000,0.0000,3.3242
272,2710,2.7100,0.000000,0.00000,0.0000,4.3513
273,2720,2.7200,0.000000,0.00000,0.0000,3.4707
274,2730,2.7300,0.000000,0.00000,0.0000,4.7192
275,2740,2.7400,0.000000,0.00000,0.0000,3.5073
276,2750,2.7500,0.000000,0.00000,0.0000,4.7436
277,2760,2.7600,0.000000,0.00000,0.0000,3.3104
278,2770,2.7700,0.000000,0.00000,0.0000,4.7375
279,2780,2.7800,0.000000,0.00000,0.0000,3.6493
280,2790,2.7900,0.000000,0.00000,0.0000,4.5742
281,2800,2.8000,0.000000,0.00000,0.0000,3.4951
282,2810,2.8100,0.000000,0.00000,0.0000,4.4093
283,2820,2.8200,0.000000,0.00000,0.0000,3.4814
284,2830,2.8300,0.000000,0.00000,0.0000,4.6139
285,2840,2.8400,0.000000,0.00000,0.0000,3.2631
286,2850,2.8500,0.000000,0.00000,0.0000,4.5696
287,2860,2.8600,0.000000,0.00000,0.0000,3.4310
288,2870,2.8700,0.000000,0.00000,0.0000,4.5803
289,2880,2.8800,0.000000,0.00000,0.0000,3.2998
290,2890,2.8900,0.000000,0.00000,0.0000,4.8367
291,2900,2.9000,0.000000,0.00000,0.0000,3.1609
292,2910,2.9100,0.000000,0.00000,0.0000,4.5299
293,2920,2.9200,0.000000,0.00000,0.0000,3.4234
294,2930,2.9300,0.000000,0.00000,0.0000,4.7375
295,2940,2.9400,0.000000,0.00000,0.0000,3.3791
296,2950,2.9500,0.000000,0.00000,0.0000,4.7817
297,2960,2.9600,0.000000,0.00000,0.0000,3.3547
298,2970,2.9700,0.000000,0.00000,0.0000,4.5818
299,2980,2.9800,0.000000,0.00000,0.0000,3.3043
300,2990,2.9900,0.000000,0.00000,0.0000,1.7842
301,3000,3.0000,0.000000,0.00000,0.0000,-6.1325
302,3010,3.0100,0.000000,0.00000,0.0000,-4.3849
303,3020,3.0200,0.000000,0.00000,0.0000,-2.7976
304,3030,3.0300,0.000000,0.00000,0.0000,-1.5659
305,3040,3.0400,0.000000,0.00000,0.0000,-0.5907
306,3050,3.0500,0.000000,0.00000,0.0000,-0.0565
307,3060,3.0600,0.000000,0.00000,0.0000,-0.0229
308,3070,3.0700,0.000000,0.00000,0.0000,-0.1480
309,3080,3.0800,0.000000,0.00000,0.0000,-0.2518
310,3090,3.0900,0.000000,0.00000,0.0000,-0.1099
311,3100,3.1000,0.000000,0.00000,0.0000,-0.1557
312,3110,3.1100,0.000000,0.00000,0.0000,-0.1480
313,3120,3.1200,0.000000,0.00000,0.0000,-0.2259
314,3130,3.1300,0.000000,0.00000,0.0000,-0.1831
315,3140,3.1400,0.000000,0.00000,0.0000,-0.1221
316,3150,3.1500,0.000000,0.00000,0.0000,-0.1435
317,3160,3.1600,0.000000,0.00000,0.0000,-0.0977
318,3170,3.1700,0.000000,0.00000,0.0000,-0.1404
319,3180,3.1800,0.000000,0.00000,0.0000,-0.2060
320,3190,3.1900,0.000000,0.00000,0.0000,-0.1587
321,3200,3.2000,0.000000,0.00000,0.0000,-0.2152
322,3210,3.2100,0.000000,0.00000,0.0000,-0.1587
323,3220,3.2200,0.000000,0.00000,0.0000,-0.2045
324,3230,3.2300,0.000000,0.00000,0.0000,-0.1404
325,3240,3.2400,0.000000,0.00000,0.0000,-0.1038
326,3250,3.2500,0.000000,0.00000,0.0000,-0.1542
327,3260,3.2600,0.000000,0.00000,0.0000,-0.1511
328,3270,3.2700,0.000000,0.00000,0.0000,-0.1893
329,3280,3.2800,0.000000,0.00000,0.0000,-0.2869
330,3290,3.2900,0.000000,0.00000,0.0000,-0.1847
331,3300,3.3000,0.000000,0.00000,0.0000,-0.2946
332,3310,3.3100,0.000000,0.00000,0.0000,-0.1755
333,3320,3.3200,0.000000,0.00000,0.0000,-0.1618
334,3330,3.3300,0.000000,0.00000,0.0000,-0.1709
335,3340,3.3400,0.000000,0.00000,0.0000,-0.0809
336,3350,3.3500,0.000000,0.00000,0.0000,-0.1190
337,3360,3.3600,0.000000,0.00000,0.0000,-0.2259
338,3370,3.3700,0.000000,0.00000,0.0000,-0.2305
339,3380,3.3800,0.000000,0.00000,0.0000,-0.2076
340,3390,3.3900,0.000000,0.00000,0.0000,-0.1587
341,3400,3.4000,0.000000,0.00000,0.0000,-0.2091
342,3410,3.4100,0.000000,0.00000,0.0000,-0.2045
343,3420,3.4200,0.000000,0.00000,0.0000,-0.1999
344,3430,3.4300,0.000000,0.00000,0.0000,-0.1221
345,3440,3.4400,0.000000,0.00000,0.0000,-0.1267
346,3450,3.4500,0.000000,0.00000,0.0000,-0.1587
347,3460,3.4600,0.000000,0.00000,0.0000,-0.0839
348,3470,3.4700,0.000000,0.00000,0.0000,-0.1007
349,3480,3.4800,0.000000,0.00000,0.0000,-0.1145
350,3490,3.4900,0.000000,0.00000,0.0000,-0.2289
351,3500,3.5000,0.000000,0.00000,0.0000,-0.1603
352,3510,3.5100,0.000000,0.00000,0.0000,-0.2320
353,3520,3.5200,0.000000,0.00000,0.0000,-0.1938
354,3530,3.5300,0.000000,0.00000,0.0000,-0.2564
355,3540,3.5400,0.000000,0.00000,0.0000,-0.1068
356,3550,3.5500,0.000000,0.00000,0.0000,-0.2259
357,3560,3.5600,0.000000,0.00000,0.0000,-0.1129
358,3570,3.5700,0.000000,0.00000,0.0000,-0.1816
359,3580,3.5800,0.000000,0.00000,0.0000,-0.1999
360,3590,3.5900,0.000000,0.00000,0.0000,-0.2106
361,3600,3.6000,0.000000,0.00000,0.0000,-0.1374
362,3610,3.6100,0.000000,0.00000,0.0000,-0.2839
363,3620,3.6200,0.000000,0.00000,0.0000,-0.2366
364,3630,3.6300,0.000000,0.00000,0.0000,-0.2152
365,3640,3.6400,0.000000,0.00000,0.0000,-0.1786
366,3650,3.6500,0.000000,0.00000,0.0000,-0.2091
367,3660,3.6600,0.000000,0.00000,0.0000,-0.0778
368,3670,3.6700,0.000000,0.00000,0.0000,-0.1297
369,3680,3.6800,0.000000,0.00000,0.0000,-0.1053
370,3690,3.6900,0.000000,0.00000,0.0000,-0.1526
371,3700,3.7000,0.000000,0.00000,0.0000,-0.1435
372,3710,3.7100,0.000000,0.00000,0.0000,-0.0977
373,3720,3.7200,0.000000,0.00000,0.0000,-0.1633
374,3730,3.7300,0.000000,0.00000,0.0000,-0.0855
375,3740,3.7400,0.000000,0.00000,0.0000,-0.1694
376,3750,3.7500,0.000000,0.00000,0.0000,-0.1664
377,3760,3.7600,0.000000,0.00000,0.0000,-0.2457
378,3770,3.7700,0.000000,0.00000,0.0000,-0.1923
379,3780,3.7800,0.000000,0.00000,0.0000,-0.0412
380,3790,3.7900,0.000000,0.00000,0.0000,-0.2503
381,3800,3.8000,0.000000,0.00000,0.0000,-0.0672
382,3810,3.8100,0.000000,0.00000,0.0000,-0.1190
383,3820,3.8200,0.000000,0.00000,0.0000,-0.1755
384,3830,3.8300,0.000000,0.00000,0.0000,-0.1236
385,3840,3.8400,0.000000,0.00000,0.0000,-0.2305
386,3850,3.8500,0.000000,0.00000,0.0000,-0.1175
387,3860,3.8600,0.000000,0.00000,0.0000,-0.1129
388,3870,3.8700,0.000000,0.00000,0.0000,-0.1343
389,3880,3.8800,0.000000,0.00000,0.0000,-0.1831
390,3890,3.8900,0.000000,0.00000,0.0000,-0.1862
391,3900,3.9000,0.000000,0.00000,0.0000,-0.1786
392,3910,3.9100,0.000000,0.00000,0.0000,-0.1648
393,3920,3.9200,0.000000,0.00000,0.0000,-0.1450
394,3930,3.9300,0.000000,0.00000,0.0000,-0.1801
395,3940,3.9400,0.000000,0.00000,0.0000,-0.1831
396,3950,3.9500,0.000000,0.00000,0.0000,-0.2122
397,3960,3.9600,0.000000,0.00000,0.0000,-0.1923
398,3970,3.9700,0.000000,0.00000,0.0000,-0.1831
399,3980,3.9800,0.000000,0.00000,0.0000,-0.0824
