index,time_ms,time_s,position_m,velocity_mps,accel_mps2,current_A,error_A,cmd_duty_pct,cmd_pwm,dir_sign
103,402,0.4020,0.000000,0.00000,0.0000,2.5397,0.0000,4.00,3931,1
104,406,0.4060,0.000000,0.00000,0.0000,2.5824,0.0000,4.00,3931,1
105,410,0.4100,0.000000,0.00000,0.0000,2.6252,0.0000,4.00,3931,1
106,414,0.4140,0.000000,0.00000,0.0000,2.6129,0.0000,4.00,3931,1
107,418,0.4180,0.000000,0.00000,0.0000,2.4908,0.0000,4.00,3931,1
108,422,0.4220,0.000000,0.00000,0.0000,2.5885,0.0000,4.00,3931,1
109,426,0.4260,0.000000,0.00000,0.0000,2.6007,0.0000,4.00,3931,1
110,430,0.4300,0.000000,0.00000,0.0000,2.6252,0.0000,4.00,3931,1
111,434,0.4340,0.000000,0.00000,0.0000,2.6374,0.0000,4.00,3931,1
112,438,0.4380,0.000000,0.00000,0.0000,2.7106,0.0000,4.00,3931,1
113,442,0.4420,0.000000,0.00000,0.0000,2.7595,0.0000,4.00,3931,1
114,446,0.4460,0.000000,0.00000,0.0000,2.7717,0.0000,4.00,3931,1
115,450,0.4500,0.000000,0.00000,0.0000,2.4664,0.0000,4.00,3931,1
116,454,0.4540,0.000000,0.00000,0.0000,2.5031,0.0000,4.00,3931,1
117,458,0.4580,0.000000,0.00000,0.0000,2.3993,0.0000,4.00,3931,1
118,462,0.4620,0.000000,0.00000,0.0000,2.3443,0.0000,4.00,3931,1
119,466,0.4660,0.000000,0.00000,0.0000,2.4481,0.0000,4.00,3931,1
120,470,0.4700,0.000000,0.00000,0.0000,2.6313,0.0000,4.00,3931,1
121,474,0.4740,0.000000,0.00000,0.0000,2.6313,0.0000,4.00,3931,1
122,478,0.4780,0.000000,0.00000,0.0000,2.6252,0.0000,4.00,3931,1
123,482,0.4820,0.000000,0.00000,0.0000,2.7350,0.0000,4.00,3931,1
124,486,0.4860,0.000000,0.00000,0.0000,2.7350,0.0000,4.00,3931,1
125,490,0.4900,0.000000,0.00000,0.0000,2.5214,0.0000,4.00,3931,1
126,494,0.4940,0.000000,0.00000,0.0000,2.6068,0.0000,4.00,3931,1
127,498,0.4980,0.000000,0.00000,0.0000,2.6435,0.0000,4.00,3931,1
128,502,0.5020,0.000000,0.00000,0.0000,2.5580,0.0000,4.00,3931,1
129,506,0.5060,0.000000,0.00000,0.0000,2.5519,0.0000,4.00,3931,1
130,510,0.5100,0.000000,0.00000,0.0000,2.6740,0.0000,4.00,3931,1
131,514,0.5140,0.000000,0.00000,0.0000,2.6618,0.0000,4.00,3931,1
132,518,0.5180,0.000000,0.00000,0.0000,2.6923,0.0000,4.00,3931,1
133,522,0.5220,0.000000,0.00000,0.0000,2.7228,0.0000,4.00,3931,1
134,526,0.5260,0.000000,0.00000,0.0000,2.7167,0.0000,4.00,3931,1
135,530,0.5300,0.000000,0.00000,0.0000,2.6007,0.0000,4.00,3931,1
136,534,0.5340,0.000000,0.00000,0.0000,2.6252,0.0000,4.00,3931,1
137,538,0.5380,0.000000,0.00000,0.0000,2.5031,0.0000,4.00,3931,1
138,542,0.5420,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
139,546,0.5460,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
140,550,0.5500,0.000000,0.00000,0.0000,2.6129,0.0000,4.00,3931,1
141,554,0.5540,0.000000,0.00000,0.0000,2.5885,0.0000,4.00,3931,1
142,558,0.5580,0.000000,0.00000,0.0000,2.5702,0.0000,4.00,3931,1
143,562,0.5620,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
144,566,0.5660,0.000000,0.00000,0.0000,2.6435,0.0000,4.00,3931,1
145,570,0.5700,0.000000,0.00000,0.0000,2.5641,0.0000,4.00,3931,1
146,574,0.5740,0.000000,0.00000,0.0000,2.4969,0.0000,4.00,3931,1
147,578,0.5780,0.000000,0.00000,0.0000,2.4969,0.0000,4.00,3931,1
148,582,0.5820,0.000000,0.00000,0.0000,2.4603,0.0000,4.00,3931,1
149,586,0.5860,0.000000,0.00000,0.0000,2.5092,0.0000,4.00,3931,1
150,590,0.5900,0.000000,0.00000,0.0000,2.5763,0.0000,4.00,3931,1
151,594,0.5940,0.000000,0.00000,0.0000,2.5580,0.0000,4.00,3931,1
152,598,0.5980,0.000000,0.00000,0.0000,2.6190,0.0000,4.00,3931,1
153,602,0.6020,0.000000,0.00000,0.0000,2.6801,0.0000,4.00,3931,1
154,606,0.6060,0.000000,0.00000,0.0000,2.5397,0.0000,4.00,3931,1
155,610,0.6100,0.000000,0.00000,0.0000,2.4908,0.0000,4.00,3931,1
156,614,0.6140,0.000000,0.00000,0.0000,2.5519,0.0000,4.00,3931,1
157,618,0.6180,0.000000,0.00000,0.0000,2.4786,0.0000,4.00,3931,1
158,622,0.6220,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
159,626,0.6260,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
160,630,0.6300,0.000000,0.00000,0.0000,2.6007,0.0000,4.00,3931,1
161,634,0.6340,0.000000,0.00000,0.0000,2.5946,0.0000,4.00,3931,1
162,638,0.6380,0.000000,0.00000,0.0000,2.6068,0.0000,4.00,3931,1
163,642,0.6420,0.000000,0.00000,0.0000,2.5397,0.0000,4.00,3931,1
164,646,0.6460,0.000000,0.00000,0.0000,2.6435,0.0000,4.00,3931,1
165,650,0.6500,0.000000,0.00000,0.0000,2.7106,0.0000,4.00,3931,1
166,654,0.6540,0.000000,0.00000,0.0000,2.6862,0.0000,4.00,3931,1
167,658,0.6580,0.000000,0.00000,0.0000,2.6374,0.0000,4.00,3931,1
168,662,0.6620,0.000000,0.00000,0.0000,2.6557,0.0000,4.00,3931,1
169,666,0.6660,0.000000,0.00000,0.0000,2.6435,0.0000,4.00,3931,1
170,670,0.6700,0.000000,0.00000,0.0000,2.5702,0.0000,4.00,3931,1
171,674,0.6740,0.000000,0.00000,0.0000,2.5397,0.0000,4.00,3931,1
172,678,0.6780,0.000000,0.00000,0.0000,2.5092,0.0000,4.00,3931,1
173,682,0.6820,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
174,686,0.6860,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
175,690,0.6900,0.000000,0.00000,0.0000,2.4603,0.0000,4.00,3931,1
176,694,0.6940,0.000000,0.00000,0.0000,2.4542,0.0000,4.00,3931,1
177,698,0.6980,0.000000,0.00000,0.0000,2.5092,0.0000,4.00,3931,1
178,702,0.7020,0.000000,0.00000,0.0000,2.4786,0.0000,4.00,3931,1
179,706,0.7060,0.000000,0.00000,0.0000,2.5092,0.0000,4.00,3931,1
180,710,0.7100,0.000000,0.00000,0.0000,2.3565,0.0000,4.00,3931,1
181,714,0.7140,0.000000,0.00000,0.0000,2.5092,0.0000,4.00,3931,1
182,718,0.7180,0.000000,0.00000,0.0000,2.3504,0.0000,4.00,3931,1
183,722,0.7220,0.000000,0.00000,0.0000,2.4115,0.0000,4.00,3931,1
184,726,0.7260,0.000000,0.00000,0.0000,2.4115,0.0000,4.00,3931,1
185,730,0.7300,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
186,734,0.7340,0.000000,0.00000,0.0000,2.5336,0.0000,4.00,3931,1
187,738,0.7380,0.000000,0.00000,0.0000,2.5397,0.0000,4.00,3931,1
188,742,0.7420,0.000000,0.00000,0.0000,2.5275,0.0000,4.00,3931,1
189,746,0.7460,0.000000,0.00000,0.0000,2.5702,0.0000,4.00,3931,1
190,750,0.7500,0.000000,0.00000,0.0000,2.4969,0.0000,4.00,3931,1
191,754,0.7540,0.000000,0.00000,0.0000,2.5275,0.0000,4.00,3931,1
192,758,0.7580,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
193,762,0.7620,0.000000,0.00000,0.0000,2.5763,0.0000,4.00,3931,1
194,766,0.7660,0.000000,0.00000,0.0000,2.5580,0.0000,4.00,3931,1
195,770,0.7700,0.000000,0.00000,0.0000,2.4359,0.0000,4.00,3931,1
196,774,0.7740,0.000000,0.00000,0.0000,2.3443,0.0000,4.00,3931,1
197,778,0.7780,0.000000,0.00000,0.0000,2.3871,0.0000,4.00,3931,1
198,782,0.7820,0.000000,0.00000,0.0000,2.4115,0.0000,4.00,3931,1
199,786,0.7860,0.000000,0.00000,0.0000,2.3993,0.0000,4.00,3931,1
200,790,0.7900,0.000000,0.00000,0.0000,2.3993,0.0000,4.00,3931,1
201,794,0.7940,0.000000,0.00000,0.0000,2.4481,0.0000,4.00,3931,1
202,798,0.7980,0.000000,0.00000,0.0000,2.3687,0.0000,4.00,3931,1
203,802,0.8020,0.000000,0.00000,0.0000,2.4603,0.0000,4.00,3931,1
204,806,0.8060,0.000000,0.00000,0.0000,2.4298,0.0000,4.00,3931,1
205,810,0.8100,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
206,814,0.8140,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
207,818,0.8180,0.000000,0.00000,0.0000,2.5336,0.0000,4.00,3931,1
208,822,0.8220,0.000000,0.00000,0.0000,2.4786,0.0000,4.00,3931,1
209,826,0.8260,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
210,830,0.8300,0.000000,0.00000,0.0000,2.4359,0.0000,4.00,3931,1
211,834,0.8340,0.000000,0.00000,0.0000,2.4725,0.0000,4.00,3931,1
212,838,0.8380,0.000000,0.00000,0.0000,2.4786,0.0000,4.00,3931,1
213,842,0.8420,0.000000,0.00000,0.0000,2.4176,0.0000,4.00,3931,1
214,846,0.8460,0.000000,0.00000,0.0000,2.3687,0.0000,4.00,3931,1
215,850,0.8500,0.000000,0.00000,0.0000,2.7045,0.0000,4.00,3931,1
216,854,0.8540,0.000000,0.00000,0.0000,2.6740,0.0000,4.00,3931,1
217,858,0.8580,0.000000,0.00000,0.0000,2.6801,0.0000,4.00,3931,1
218,862,0.8620,0.000000,0.00000,0.0000,2.6618,0.0000,4.00,3931,1
219,866,0.8660,0.000000,0.00000,0.0000,2.6740,0.0000,4.00,3931,1
220,870,0.8700,0.000000,0.00000,0.0000,2.5885,0.0000,4.00,3931,1
221,874,0.8740,0.000000,0.00000,0.0000,2.6068,0.0000,4.00,3931,1
222,878,0.8780,0.000000,0.00000,0.0000,2.6923,0.0000,4.00,3931,1
223,882,0.8820,0.000000,0.00000,0.0000,2.6374,0.0000,4.00,3931,1
224,886,0.8860,0.000000,0.00000,0.0000,2.6740,0.0000,4.00,3931,1
225,890,0.8900,0.000000,0.00000,0.0000,2.6618,0.0000,4.00,3931,1
226,894,0.8940,0.000000,0.00000,0.0000,2.6557,0.0000,4.00,3931,1
227,898,0.8980,0.000000,0.00000,0.0000,2.6374,0.0000,4.00,3931,1
228,902,0.9020,0.000000,0.00000,0.0000,2.7534,0.0000,4.00,3931,1
229,906,0.9060,0.000000,0.00000,0.0000,2.7534,0.0000,4.00,3931,1
230,910,0.9100,0.000000,0.00000,0.0000,2.4969,0.0000,4.00,3931,1
231,914,0.9140,0.000000,0.00000,0.0000,2.5458,0.0000,4.00,3931,1
232,918,0.9180,0.000000,0.00000,0.0000,2.5763,0.0000,4.00,3931,1
233,922,0.9220,0.000000,0.00000,0.0000,2.5153,0.0000,4.00,3931,1
234,926,0.9260,0.000000,0.00000,0.0000,2.5641,0.0000,4.00,3931,1
235,930,0.9300,0.000000,0.00000,0.0000,2.4298,0.0000,4.00,3931,1
236,934,0.9340,0.000000,0.00000,0.0000,2.4359,0.0000,4.00,3931,1
237,938,0.9380,0.000000,0.00000,0.0000,2.4725,0.0000,4.00,3931,1
238,942,0.9420,0.000000,0.00000,0.0000,2.4664,0.0000,4.00,3931,1
239,946,0.9460,0.000000,0.00000,0.0000,2.4359,0.0000,4.00,3931,1
240,950,0.9500,0.000000,0.00000,0.0000,2.4176,0.0000,4.00,3931,1
241,954,0.9540,0.000000,0.00000,0.0000,2.4664,0.0000,4.00,3931,1
242,958,0.9580,0.000000,0.00000,0.0000,2.4237,0.0000,4.00,3931,1
243,962,0.9620,0.000000,0.00000,0.0000,2.4176,0.0000,4.00,3931,1
244,966,0.9660,0.000000,0.00000,0.0000,2.3748,0.0000,4.00,3931,1
245,970,0.9700,0.000000,0.00000,0.9240,2.6679,0.0000,4.00,3931,1
246,974,0.9740,0.000000,0.00740,7.3890,2.5763,0.0000,4.00,3931,1
247,978,0.9780,0.000060,0.05910,12.0060,2.5275,0.0000,4.00,3931,1
248,982,0.9820,0.000470,0.10340,5.5410,2.5946,0.0000,4.00,3931,1
249,986,0.9860,0.000890,0.10340,0.0000,2.6313,0.0000,4.00,3931,1
250,990,0.9900,0.001300,0.10340,0.0000,4.8779,0.0000,4.00,3931,1
251,994,0.9940,0.001710,0.10340,0.0000,10.0061,0.0000,4.00,3931,1
252,998,0.9980,0.002130,0.10340,0.0000,9.4994,0.0000,4.00,3931,1
253,1002,1.0020,0.002540,0.10340,-0.0000,9.0415,0.0000,4.00,3931,1
254,1006,1.0060,0.002960,0.10340,0.0000,8.5958,0.0000,4.00,3931,1
255,1010,1.0100,0.003370,0.10340,-5.5410,8.0220,0.0000,4.00,3931,1
256,1014,1.0140,0.003780,0.05910,-11.0830,6.9414,0.0000,4.00,3931,1
257,1018,1.0180,0.003840,0.01480,-5.5410,6.2759,0.0000,4.00,3931,1
258,1022,1.0220,0.003900,0.01480,-0.0000,5.8669,0.0000,4.00,3931,1
259,1026,1.0260,0.003960,0.01480,3.6940,5.6593,0.0000,4.00,3931,1
260,1030,1.0300,0.004020,0.04430,11.0830,5.9829,0.0000,4.00,3931,1
261,1034,1.0340,0.004310,0.10340,11.0830,5.6838,0.0000,4.00,3931,1
262,1038,1.0380,0.004850,0.13300,4.6180,5.9768,0.0000,4.00,3931,1
263,1042,1.0420,0.005380,0.14040,7.3890,5.7509,0.0000,4.00,3931,1
264,1046,1.0460,0.005970,0.19210,12.9300,5.4151,0.0000,4.00,3931,1
265,1050,1.0500,0.006920,0.24380,14.3150,5.0672,0.0000,4.00,3931,1
266,1054,1.0540,0.007920,0.30660,19.8570,4.1758,0.0000,4.00,3931,1
267,1058,1.0580,0.009370,0.40270,20.7800,4.1148,0.0000,4.00,3931,1
268,1062,1.0620,0.011140,0.47290,8.7740,3.9683,0.0000,4.00,3931,1
269,1066,1.0660,0.013150,0.47290,-7.3890,4.2247,0.0000,4.00,3931,1
270,1070,1.0700,0.014920,0.41380,-6.0030,5.1343,0.0000,4.00,3931,1
271,1074,1.0740,0.016460,0.42480,11.0830,4.5543,0.0000,4.00,3931,1
272,1078,1.0780,0.018320,0.50240,17.0870,4.2002,0.0000,4.00,3931,1
273,1082,1.0820,0.020480,0.56150,16.1630,3.9316,0.0000,4.00,3931,1
274,1086,1.0860,0.022820,0.63170,7.8490,3.7424,0.0000,4.00,3931,1
275,1090,1.0900,0.025530,0.62430,-12.9300,4.0659,0.0000,4.00,3931,1
276,1094,1.0940,0.027810,0.52830,-20.7800,4.1026,0.0000,4.00,3931,1
277,1098,1.0980,0.029760,0.45810,-9.2360,4.2796,0.0000,4.00,3931,1
278,1102,1.1020,0.031480,0.45440,7.3890,4.0781,0.0000,4.00,3931,1
279,1106,1.1060,0.033400,0.51720,7.3900,3.8217,0.0000,4.00,3931,1
280,1110,1.1100,0.035610,0.51350,-11.0830,3.7729,0.0000,4.00,3931,1
281,1114,1.1140,0.037500,0.42850,-25.3990,3.2479,0.0000,4.00,3931,1
282,1118,1.1180,0.039040,0.31030,-29.5540,3.3578,0.0000,4.00,3931,1
283,1122,1.1220,0.039990,0.19210,-19.3950,3.8950,0.0000,4.00,3931,1
284,1126,1.1260,0.040580,0.15520,3.2320,3.7912,0.0000,4.00,3931,1
285,1130,1.1300,0.041230,0.21800,18.4710,4.1392,0.0000,4.00,3931,1
286,1134,1.1340,0.042320,0.30290,11.0830,3.6508,0.0000,4.00,3931,1
287,1138,1.1380,0.043650,0.30660,-7.3890,3.5043,0.0000,4.00,3931,1
288,1142,1.1420,0.044770,0.24380,-12.4690,3.4615,0.0000,4.00,3931,1
289,1146,1.1460,0.045600,0.20690,-4.6180,3.6935,0.0000,4.00,3931,1
290,1150,1.1500,0.046430,0.20690,0.0000,4.4017,0.0000,4.00,3931,1
291,1154,1.1540,0.047260,0.20690,-1.3850,3.5836,0.0000,4.00,3931,1
292,1158,1.1580,0.048080,0.19580,-3.6940,3.3028,0.0000,4.00,3931,1
293,1162,1.1620,0.048820,0.17730,-10.1590,3.1929,0.0000,4.00,3931,1
294,1166,1.1660,0.049500,0.11450,-18.4720,3.0403,0.0000,4.00,3931,1
295,1170,1.1700,0.049740,0.02960,-14.3160,3.8278,0.0000,4.00,3931,1
296,1174,1.1740,0.049740,0.00000,-3.6940,3.9744,0.0000,4.00,3931,1
297,1178,1.1780,0.049740,0.00000,0.0000,3.7729,0.0000,4.00,3931,1
298,1182,1.1820,0.049740,0.00000,0.0000,3.4737,0.0000,4.00,3931,1
299,1186,1.1860,0.049740,0.00000,0.0000,3.2295,0.0000,4.00,3931,1
300,1190,1.1900,0.049740,0.00000,0.0000,3.6325,0.0000,4.00,3931,1
301,1194,1.1940,0.049740,0.00000,0.0000,3.5592,0.0000,4.00,3931,1
302,1198,1.1980,0.049740,0.00000,0.0000,3.9560,0.0000,4.00,3931,1
303,1202,1.2020,0.049740,0.00000,0.0000,3.9621,0.0000,4.00,3931,1
304,1206,1.2060,0.049740,0.00000,0.0000,3.6020,0.0000,4.00,3931,1
305,1210,1.2100,0.049740,0.00000,0.0000,3.7668,0.0000,4.00,3931,1
306,1214,1.2140,0.049740,0.00000,2.3090,3.4493,0.0000,4.00,3931,1
307,1218,1.2180,0.049740,0.01850,4.6180,3.4127,0.0000,4.00,3931,1
308,1222,1.2220,0.049890,0.03690,2.3090,3.9072,0.0000,4.00,3931,1
309,1226,1.2260,0.050040,0.03690,-0.0000,3.9560,0.0000,4.00,3931,1
310,1230,1.2300,0.050180,0.03690,-0.0000,3.8400,0.0000,4.00,3931,1
311,1234,1.2340,0.050330,0.03690,0.0000,3.3761,0.0000,4.00,3931,1
312,1238,1.2380,0.050480,0.03690,0.0000,3.0342,0.0000,4.00,3931,1
313,1242,1.2420,0.050630,0.03690,-0.0000,3.0769,0.0000,4.00,3931,1
314,1246,1.2460,0.050770,0.03690,0.4620,3.4554,0.0000,4.00,3931,1
315,1250,1.2500,0.050920,0.04060,-1.3850,4.3407,0.0000,4.00,3931,1
316,1254,1.2540,0.051100,0.02590,-4.1560,3.7668,0.0000,4.00,3931,1
317,1258,1.2580,0.051130,0.00740,-2.3090,3.4310,0.0000,4.00,3931,1
318,1262,1.2620,0.051160,0.00740,2.3090,3.3455,0.0000,4.00,3931,1
319,1266,1.2660,0.051190,0.02590,10.1590,3.3211,0.0000,4.00,3931,1
