host_unix_s,device_ms,t_rel_s,duty,vbat,i_motor,i_in,rpm_vesc,rpm_spool,position_m,velocity_mps,enc_count,enc_device_ms
1776810956.376542,376673,0.0,0.0,37.6,0.27,0.0,0.0,0.0,0.00133,0.0,10,376693
1776810956.426542,376723,0.04999995231628418,0.0,37.6,0.28,0.0,0.0,-1.9925697599693983,0.00106,-0.0106,8,376718
1776810956.476542,376773,0.09999990463256836,0.015,37.7,1.96,0.02,0.0,0.0,0.00106,0.0,8,376768
1776810956.526542,376823,0.14999985694885254,0.014,37.7,1.96,0.02,0.0,0.0,0.00106,0.0,8,376818
1776810956.576542,376873,0.19999980926513672,0.014,37.7,1.96,0.02,0.0,0.0,0.00106,0.0,8,376868
1776810956.626542,376923,0.25,0.015,37.7,1.97,0.03,0.0,0.9962848799846992,0.0012,0.0053,9,376918
1776810956.676542,376973,0.2999999523162842,0.015,37.7,1.96,0.03,0.0,0.0,0.0012,0.0,9,376968
1776810956.726542,377023,0.34999990463256836,0.015,37.7,1.96,0.03,0.0,1.9925697599693983,0.00146,0.0106,11,377018
1776810956.776542,377073,0.39999985694885254,0.011,37.7,2.01,0.02,0.0,34.00527071494945,0.00771,0.1809,58,377068
1776810956.826542,377123,0.4499998092651367,0.005,37.7,3.77,0.01,0.0,75.00333341771605,0.0246,0.399,185,377118
1776810956.876542,377173,0.5,0.005,37.7,7.5,0.03,0.0,120.00533346834564,0.05439,0.6384,409,377168
1776810956.926542,377223,0.5499999523162842,0.005,37.7,10.61,0.05,0.0,166.00361839896,0.09496,0.8831,714,377218
1776810956.976542,377273,0.5999999046325684,0.005,37.7,13.32,0.06,0.0,182.00056996248787,0.14244,0.9682,1071,377268
1776810957.026542,377323,0.6499998569488525,0.005,37.7,15.49,0.08,0.0,207.99796598171127,0.1967,1.1065,1479,377318
1776810957.076542,377373,0.6999998092651367,0.005,37.7,15.98,0.08,0.0,227.00257001311752,0.25455,1.2076,1914,377368
1776810957.126542,377423,0.75,0.005,37.7,17.05,0.08,0.0,233.9953620009346,0.31466,1.2448,2366,377418
1776810957.176542,377473,0.7999999523162842,0.005,37.7,17.58,0.09,0.0,232.0027922409652,0.37651,1.2342,2831,377468
1776810957.226542,377523,0.8499999046325684,0.005,37.7,18.82,0.09,0.0,237.00301446881295,0.44048,1.2608,3312,377518
1776810957.276542,377573,0.8999998569488525,0.005,37.7,19.38,0.1,0.0,238.9955842287824,0.50538,1.2714,3800,377568
1776810957.326542,377623,0.9499998092651367,0.005,37.7,19.6,0.1,0.0,241.006951816676,0.57094,1.2821,4293,377618
1776810957.376542,377673,1.0,0.005,37.7,20.1,0.1,0.0,244.9920913366148,0.63704,1.3033,4790,377668
1776810957.426542,377723,1.0499999523162842,0.005,37.7,19.51,0.1,0.0,247.00345892450844,0.70314,1.314,5287,377718
1776810957.476542,377773,1.0999999046325684,0.005,37.7,19.71,0.1,0.0,251.0073962723715,0.76964,1.3353,5787,377768
1776810957.526542,377823,1.1499998569488525,0.005,37.7,19.3,0.1,0.0,252.9999660323409,0.83587,1.3459,6285,377818
1776810957.576542,377873,1.1999998092651367,0.005,37.7,18.91,0.09,0.0,252.9999660323409,0.90183,1.3459,6781,377868
1776810957.626542,377923,1.25,0.005,37.7,18.88,0.09,0.0,254.99253579231032,0.96766,1.3565,7276,377918
1776810957.676542,377973,1.2999999523162842,0.005,37.7,18.48,0.09,0.0,252.00368115235617,1.03297,1.3406,7767,377968
1776810957.726542,378023,1.3499999046325684,0.005,37.7,19.11,0.09,0.0,251.0073962723715,1.09893,1.3353,8263,378018
1776810957.776542,378073,1.3999998569488525,0.005,37.7,19.17,0.09,0.0,248.99602868447784,1.16476,1.3246,8758,378068
1776810957.826542,378123,1.4499998092651367,0.005,37.7,19.39,0.1,0.0,247.9997438044931,1.23099,1.3193,9256,378118
1776810957.876542,378173,1.5,0.005,37.7,19.53,0.1,0.0,247.9997438044931,1.29736,1.3193,9755,378168
1776810957.926542,378223,1.5499999523162842,0.005,37.7,19.67,0.1,0.0,244.9920913366148,1.36372,1.3033,10254,378218
1776810957.976542,378273,1.5999999046325684,0.005,37.7,20.08,0.1,0.0,241.006951816676,1.42995,1.2821,10752,378268
1776810958.026542,378323,1.6499998569488525,0.005,37.7,19.71,0.1,0.0,248.99602868447784,1.49645,1.3246,11252,378318
1776810958.076542,378373,1.6999998092651367,0.005,37.7,19.99,0.1,0.0,243.9958064566301,1.56268,1.298,11750,378368
