host_unix_s,device_ms,t_rel_s,duty,vbat,i_motor,i_in,rpm_vesc,rpm_spool,position_m,velocity_mps,enc_count,enc_device_ms
1776809972.475625,55041,1.6000001430511475,-0.163,37.7,0.25,0.04,0.0,657.0028837800985,1.37675,3.4951,10352,55048
1776809972.525625,55091,1.6500000953674316,-0.179,37.7,0.26,0.04,0.0,696.0083767228957,1.55922,3.7026,11724,55098
1776809972.575625,55141,1.7000000476837158,-0.186,37.7,0.25,0.04,0.0,739.9952940656163,1.75366,3.9366,13186,55148
1776809972.625625,55191,1.75,-0.2,37.7,0.25,0.05,0.0,779.9970718883983,1.95834,4.1494,14725,55198
1776809972.6756248,55241,1.7999999523162842,-0.207,37.7,0.25,0.05,0.0,819.99884971118,2.17366,4.3622,16344,55248
1776809972.725625,55291,1.8500001430511475,-0.216,37.8,0.25,0.05,0.0,859.0043426539773,2.39961,4.5697,18043,55298
1776809972.775625,55341,1.9000000953674316,-0.238,37.7,0.26,0.06,0.0,900.0024053567439,2.63608,4.7878,19821,55348
1776809972.825625,55391,1.9500000476837158,-0.25,37.7,0.26,0.06,0.0,941.0004680595104,2.88358,5.0059,21682,55398
1776809972.875625,55441,2.0,-0.259,37.7,0.25,0.06,0.0,975.00573877446,3.14012,5.1868,23611,55448
1776809972.9256248,55491,2.049999952316284,-0.258,37.8,0.26,0.06,0.0,1011.9998641293636,3.40771,5.3836,25623,55498
1776809972.975625,55541,2.1000001430511475,-0.268,37.8,0.26,0.07,0.0,1055.0092944200237,3.68553,5.6124,27712,55548
1776809973.025625,55591,2.1500000953674316,-0.282,37.7,0.26,0.07,0.0,1088.9957673070487,3.97307,5.7932,29874,55598
1776809973.075625,55641,2.200000047683716,-0.287,37.7,0.25,0.07,0.0,1128.9975451298308,4.27017,6.006,32108,55648
1776809973.125625,55691,2.25,-0.299,37.7,0.25,0.07,0.0,1164.9953856047496,4.57779,6.1975,34421,55698
1776809973.1756248,55741,2.299999952316284,-0.309,37.8,0.25,0.07,0.0,1139.9942744655111,4.88381,6.0645,36722,55748
1776809973.225625,55791,2.3500001430511475,-0.283,37.7,0.26,0.07,0.0,1084.991829959186,5.1756,5.7719,38916,55798
1776809973.275625,55841,2.4000000953674316,-0.268,37.8,0.25,0.07,0.0,1037.9972601485867,5.45449,5.5219,41013,55848
1776809973.325625,55891,2.450000047683716,-0.256,37.7,0.25,0.06,0.0,991.0026903379876,5.72141,5.2719,43020,55898
1776809973.375625,55941,2.5,-0.25,37.7,0.25,0.06,0.0,940.004183179526,5.97529,5.0006,44929,55948
1776809973.4256248,55991,2.549999952316284,-0.232,37.7,0.25,0.06,0.0,894.0058982489114,6.21614,4.7559,46740,55998
1776809973.475625,56041,2.6000001430511475,-0.23,37.7,0.26,0.06,0.0,850.9964679582513,6.44516,4.5271,48462,56048
1776809973.525625,56091,2.6500000953674316,-0.216,37.8,0.26,0.05,0.0,808.0058354955153,6.663,4.2984,50100,56098
1776809973.575625,56141,2.700000047683716,-0.203,37.7,0.27,0.05,0.0,761.9887527369767,6.86901,4.0536,51649,56148
1776809973.625625,56191,2.75,-0.182,37.7,0.26,0.04,0.0,718.001835394256,7.06252,3.8196,53104,56198
1776809973.6756248,56241,2.799999952316284,-0.173,37.7,0.27,0.04,0.0,675.0112029315201,7.24485,3.5909,54475,56248
1776809973.725625,56291,2.8500001430511475,-0.163,37.8,0.25,0.04,0.0,639.9908495086617,7.41735,3.4046,55772,56298
1776809973.775625,56341,2.9000000953674316,-0.153,37.7,0.25,0.03,0.0,598.9927868058951,7.57933,3.1865,56990,56348
1776809973.825625,56391,2.950000047683716,-0.14,37.7,0.25,0.03,0.0,558.9910089831133,7.73095,2.9737,58130,56398
1776809973.875625,56441,3.0,-0.128,37.7,0.26,0.03,0.0,511.9964391725142,7.87046,2.7237,59179,56448
1776809973.9256248,56491,3.049999952316284,-0.125,37.7,0.25,0.03,0.0,475.99859869759536,7.99933,2.5322,60148,56498
1776809973.975625,56541,3.1000001430511475,-0.108,37.7,0.25,0.02,0.0,438.0081884627071,8.11823,2.3301,61042,56548
1776809974.025625,56591,3.1500000953674316,-0.102,37.7,0.25,0.02,0.0,404.0029177477576,8.22795,2.1492,61867,56598
1776809974.075625,56641,3.200000047683716,-0.091,37.8,0.25,0.02,0.0,374.00158438067126,8.32955,1.9896,62631,56648
1776809974.125625,56691,3.25,-0.083,37.7,0.25,0.02,0.0,340.9925985457065,8.42238,1.814,63329,56698
1776809974.1756248,56741,3.299999952316284,-0.077,37.7,0.25,0.01,0.0,306.987327830757,8.50617,1.6331,63959,56748
1776809974.225625,56791,3.3500001430511475,-0.067,37.7,0.25,0.01,0.0,273.99713982371657,8.58131,1.4576,64524,56798
1776809974.275625,56841,3.4000000953674316,-0.058,37.7,0.25,0.01,0.0,240.01066693669128,8.64728,1.2768,65020,56848
1776809974.325625,56891,3.450000047683716,-0.05,37.7,0.26,0.01,0.0,201.00517399389412,8.70327,1.0693,65441,56898
1776809974.375625,56941,3.5,-0.04,37.8,0.25,0.01,0.0,163.99225081106633,8.74928,0.8724,65787,56948
1776809974.4256248,56991,3.549999952316284,-0.031,37.7,0.26,0.0,0.0,126.99812545616278,8.78532,0.6756,66058,56998
1776809974.475625,57041,3.6000001430511475,-0.026,37.7,0.26,0.0,0.0,92.99285474121334,8.81232,0.4947,66261,57048
1776809974.525625,57091,3.6500000953674316,-0.018,37.7,0.26,0.0,0.0,56.9950142662945,8.83014,0.3032,66395,57098
1776809974.575625,57141,3.700000047683716,-0.009,37.7,0.25,0.0,0.0,30.00133336708641,8.84012,0.1596,66470,57148
1776809974.625625,57191,3.75,0.002,37.7,0.27,0.0,0.0,-8.007874695726072,8.84012,-0.0426,66470,57198
1776809974.6756248,57241,3.799999952316284,0.0,37.7,0.28,0.0,0.0,0.9962848799846992,8.83945,0.0053,66465,57248
1776809974.725625,57291,3.8500001430511475,0.0,37.7,0.26,0.0,0.0,-0.9962848799846992,8.83932,-0.0053,66464,57298
1776809974.775625,57341,3.9000000953674316,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57348
1776809974.825625,57391,3.950000047683716,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57398
1776809974.875625,57441,4.0,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57448
1776809974.9256248,57491,4.049999952316284,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57498
1776809974.975625,57541,4.1000001430511475,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57548
1776809975.025625,57591,4.150000095367432,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57598
1776809975.075625,57641,4.200000047683716,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57648
1776809975.125625,57691,4.25,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57698
1776809975.1756248,57741,4.299999952316284,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57748
1776809975.225625,57791,4.3500001430511475,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57798
1776809975.275625,57841,4.400000095367432,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57848
1776809975.325625,57891,4.450000047683716,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57898
1776809975.375625,57941,4.5,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,57948
1776809975.4256248,57991,4.549999952316284,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,57998
1776809975.475625,58041,4.6000001430511475,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58048
1776809975.525625,58091,4.650000095367432,0.0,37.8,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58098
1776809975.575625,58141,4.700000047683716,0.0,37.7,0.29,0.0,0.0,0.0,8.83945,0.0,66465,58148
1776809975.625625,58191,4.75,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58198
1776809975.6756248,58241,4.799999952316284,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58248
1776809975.725625,58291,4.8500001430511475,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58298
1776809975.775625,58341,4.900000095367432,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,58348
1776809975.825625,58391,4.950000047683716,0.0,37.7,0.28,0.0,0.0,0.0,8.83945,0.0,66465,58398
1776809975.875625,58441,5.0,0.0,37.7,0.27,0.0,0.0,0.0,8.83945,0.0,66465,58448
