host_unix_s,device_ms,t_rel_s,duty,vbat,i_motor,i_in,rpm_vesc,rpm_spool,position_m,velocity_mps,enc_count,enc_device_ms
1776810859.555542,279852,2.05,0.005,37.7,19.37,0.1,0.0,249.99231356446256,1.96166,1.3299,14750,279843
1776810859.605542,279902,2.1,0.005,37.7,19.54,0.1,0.0,247.00345892450844,2.02723,1.314,15243,279893
1776810859.655542,279952,2.15,0.005,37.7,19.23,0.09,0.0,244.99209133661478,2.09319,1.3033,15739,279943
1776810859.705542,280002,2.2,0.005,37.7,19.41,0.1,0.0,243.9958064566301,2.15929,1.298,16236,279993
1776810859.755542,280052,2.25,0.005,37.7,19.38,0.1,0.0,243.9958064566301,2.22552,1.298,16734,280043
1776810859.805542,280102,2.3,0.005,37.7,19.22,0.09,0.0,246.00717404452377,2.29242,1.3087,17237,280093
1776810859.855542,280152,2.35,0.005,37.7,19.63,0.1,0.0,247.99974380449314,2.35905,1.3193,17738,280143
1776810859.905542,280202,2.4,0.005,37.7,19.24,0.09,0.0,247.99974380449314,2.42608,1.3193,18242,280193
1776810859.955542,280252,2.45,0.005,37.7,19.57,0.1,0.0,247.99974380449314,2.49297,1.3193,18745,280243
1776810860.005542,280302,2.5,0.005,37.7,19.43,0.1,0.0,251.0073962723715,2.56,1.3353,19249,280293
1776810860.055542,280352,2.55,0.005,37.7,19.43,0.1,0.0,249.99231356446256,2.62703,1.3299,19753,280343
1776810860.105542,280402,2.6,0.005,37.7,19.79,0.1,0.0,253.99625091232556,2.6938,1.3512,20255,280393
1776810860.155542,280452,2.65,0.005,37.7,19.39,0.1,0.0,253.99625091232556,2.76043,1.3512,20756,280443
1776810860.205542,280502,2.7,0.005,37.7,19.96,0.1,0.0,252.00368115235617,2.82639,1.3406,21252,280493
1776810860.255542,280552,2.75,0.005,37.7,19.44,0.1,0.0,253.99625091232556,2.89249,1.3512,21749,280543
1776810860.305542,280602,2.8,0.005,37.7,19.42,0.1,0.0,248.99602868447784,2.95792,1.3246,22241,280593
1776810860.355542,280652,2.85,0.005,37.7,19.69,0.1,0.0,251.0073962723715,3.02375,1.3353,22736,280643
1776810860.405542,280702,2.9,0.005,37.7,19.59,0.1,0.0,249.99231356446256,3.08972,1.3299,23232,280693
1776810860.455542,280752,2.95,0.005,37.7,20.08,0.1,0.0,247.99974380449314,3.15555,1.3193,23727,280743
1776810860.505542,280802,3.0,0.005,37.7,19.56,0.1,0.0,252.00368115235617,3.22231,1.3406,24229,280793
1776810860.555542,280852,3.05,0.005,37.7,19.45,0.1,0.0,246.00717404452377,3.28854,1.3087,24727,280843
1776810860.605542,280902,3.1,0.005,37.7,19.69,0.1,0.0,248.99602868447784,3.35557,1.3246,25231,280893
1776810860.655542,280952,3.15,0.005,37.7,19.58,0.1,0.0,248.99602868447784,3.42247,1.3246,25734,280943
1776810860.705542,281002,3.2,0.005,37.7,19.8,0.1,0.0,247.00345892450844,3.48897,1.314,26234,280993
1776810860.755542,281052,3.25,0.005,37.7,19.32,0.1,0.0,248.99602868447784,3.55626,1.3246,26740,281043
1776810860.805542,281102,3.3,0.005,37.7,19.43,0.1,0.0,246.00717404452377,3.62263,1.3087,27239,281093
1776810860.855542,281152,3.35,0.005,37.7,19.26,0.09,0.0,247.99974380449314,3.68939,1.3193,27741,281143
1776810860.905542,281202,3.4,0.005,37.7,19.43,0.1,0.0,247.00345892450844,3.75549,1.314,28238,281193
1776810860.955542,281252,3.45,0.005,37.7,19.35,0.1,0.0,247.99974380449314,3.82132,1.3193,28733,281243
1776810861.005542,281302,3.5,0.005,37.7,19.12,0.09,0.0,247.99974380449314,3.88728,1.3193,29229,281293
1776810861.055542,281352,3.55,0.005,37.7,19.68,0.1,0.0,251.0073962723715,3.95272,1.3353,29721,281343
1776810861.105542,281402,3.6,0.005,37.7,19.51,0.1,0.0,249.99231356446256,4.01855,1.3299,30216,281393
1776810861.155542,281452,3.65,0.005,37.7,19.55,0.1,0.0,250.0111113923868,4.08438,1.33,30711,281443
1776810861.205542,281502,3.7,0.005,37.7,19.48,0.1,0.0,249.99231356446256,4.15035,1.3299,31207,281493
1776810861.255542,281552,3.75,0.005,37.7,19.51,0.1,0.0,251.0073962723715,4.21724,1.3353,31710,281543
1776810861.305542,281602,3.8,0.005,37.7,19.83,0.1,0.0,249.99231356446256,4.28321,1.3299,32206,281593
1776810861.355542,281652,3.85,0.005,37.7,19.62,0.1,0.0,248.99602868447784,4.3497,1.3246,32706,281643
1776810861.405542,281702,3.9,0.005,37.7,19.64,0.1,0.0,247.99974380449314,4.41633,1.3193,33207,281693
1776810861.455542,281752,3.95,0.005,37.7,19.08,0.09,0.0,244.99209133661478,4.48203,1.3033,33701,281743
1776810861.505542,281802,4.0,0.005,37.7,17.58,0.09,0.0,229.9914246530716,4.54627,1.2235,34184,281793
1776810861.555542,281852,4.05,0.005,37.7,13.1,0.06,0.0,175.00777797467074,4.59681,0.931,34564,281843
1776810861.605542,281902,4.1,0.005,37.7,8.61,0.04,0.0,121.00161834833035,4.63258,0.6437,34833,281893
1776810861.655542,281952,4.15,0.005,37.7,3.72,0.01,0.0,55.99872938630979,4.65187,0.2979,34978,281943
1776810861.705542,282002,4.2,0.016,37.7,1.88,0.02,0.0,9.004159575710771,4.65785,0.0479,35023,281993
1776810861.755542,282052,4.25,0.017,37.7,1.95,0.03,0.0,-11.993014215664868,4.65493,-0.0638,35001,282043
1776810861.805542,282102,4.3,0.017,37.7,1.96,0.03,0.0,-18.008319151421542,4.6504,-0.0958,34967,282093
1776810861.855542,282152,4.35,0.015,37.7,2.0,0.03,0.0,-13.008096923573808,4.64628,-0.0692,34936,282143
1776810861.905542,282202,4.4,0.015,37.7,1.95,0.02,0.0,0.0,4.64628,0.0,34936,282193
1776810861.955542,282252,4.45,0.015,37.7,1.97,0.03,0.0,0.0,4.64628,0.0,34936,282243
1776810862.005542,282302,4.5,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282293
1776810862.055542,282352,4.55,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,282343
1776810862.105542,282402,4.6,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282393
1776810862.155542,282452,4.65,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282443
1776810862.205542,282502,4.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282493
1776810862.255542,282552,4.75,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282543
1776810862.305542,282602,4.8,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282593
1776810862.355542,282652,4.85,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282643
1776810862.405542,282702,4.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282693
1776810862.455542,282752,4.95,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282743
1776810862.505542,282802,5.0,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282793
1776810862.555542,282852,5.05,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,282843
1776810862.605542,282902,5.1,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282893
1776810862.655542,282952,5.15,0.014,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,282943
1776810862.705542,283002,5.2,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,282993
1776810862.755542,283052,5.25,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283043
1776810862.805542,283102,5.3,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283093
1776810862.855542,283152,5.35,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,283143
1776810862.905542,283202,5.4,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283193
1776810862.955542,283252,5.45,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283243
1776810863.005542,283302,5.5,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283293
1776810863.055542,283352,5.55,0.014,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,283343
1776810863.105542,283402,5.6,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283393
1776810863.155542,283452,5.65,0.014,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,283443
1776810863.205542,283502,5.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283493
1776810863.255542,283552,5.75,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283543
1776810863.305542,283602,5.8,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283593
1776810863.355542,283652,5.85,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283643
1776810863.405542,283702,5.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283693
1776810863.455542,283752,5.95,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283743
1776810863.505542,283802,6.0,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,283793
1776810863.555542,283852,6.05,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283843
1776810863.605542,283902,6.1,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283893
1776810863.655542,283952,6.15,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283943
1776810863.705542,284002,6.2,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,283993
1776810863.755542,284052,6.25,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284043
1776810863.805542,284102,6.3,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284093
1776810863.855542,284152,6.35,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284143
1776810863.905542,284202,6.4,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284193
1776810863.955542,284252,6.45,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284243
1776810864.005542,284302,6.5,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,284293
1776810864.055542,284352,6.55,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284343
1776810864.105542,284402,6.6,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,284393
1776810864.155542,284452,6.65,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284443
1776810864.205542,284502,6.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284493
1776810864.255542,284552,6.75,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284543
1776810864.305542,284602,6.8,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,284593
1776810864.355542,284652,6.85,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284643
1776810864.405542,284702,6.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284693
1776810864.455542,284752,6.95,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284743
1776810864.505542,284802,7.0,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284793
1776810864.555542,284852,7.05,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284843
1776810864.605542,284902,7.1,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284893
1776810864.655542,284952,7.15,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284943
1776810864.705542,285002,7.2,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,284993
1776810864.755542,285052,7.25,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285043
1776810864.805542,285102,7.3,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,285093
1776810864.855542,285152,7.35,0.014,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,285143
1776810864.905542,285202,7.4,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,285193
1776810864.955542,285252,7.45,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285243
1776810865.005542,285302,7.5,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,285293
1776810865.055542,285352,7.55,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285343
1776810865.105542,285402,7.6,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285393
1776810865.155542,285452,7.65,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285443
1776810865.205542,285502,7.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285493
1776810865.255542,285552,7.75,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285543
1776810865.305542,285602,7.8,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285593
1776810865.355542,285652,7.85,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285643
1776810865.405542,285702,7.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285693
1776810865.455542,285752,7.95,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285743
1776810865.505542,285802,8.0,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285793
1776810865.555542,285852,8.05,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285843
1776810865.605542,285902,8.1,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285893
1776810865.655542,285952,8.15,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285943
1776810865.705542,286002,8.2,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,285993
1776810865.755542,286052,8.25,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,286043
1776810865.805542,286102,8.3,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286093
1776810865.855542,286152,8.35,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286143
1776810865.905542,286202,8.4,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286193
1776810865.955542,286252,8.45,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286243
1776810866.005542,286302,8.5,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,286293
1776810866.055542,286352,8.55,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286343
1776810866.105542,286402,8.6,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286393
1776810866.155542,286452,8.65,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286443
1776810866.205542,286502,8.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286493
1776810866.255542,286552,8.75,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286543
1776810866.305542,286602,8.8,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286593
1776810866.355542,286652,8.85,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286643
1776810866.405542,286702,8.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286693
1776810866.455542,286752,8.95,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286743
1776810866.505542,286802,9.0,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286793
1776810866.555542,286852,9.05,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286843
1776810866.605542,286902,9.1,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286893
1776810866.655542,286952,9.15,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286943
1776810866.705542,287002,9.2,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,286993
1776810866.755542,287052,9.25,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287043
1776810866.805542,287102,9.3,0.014,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,287093
1776810866.855542,287152,9.35,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287143
1776810866.905542,287202,9.4,0.014,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287193
1776810866.955542,287252,9.45,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287243
1776810867.005542,287302,9.5,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287293
1776810867.055542,287352,9.55,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,287343
1776810867.105542,287402,9.6,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287393
1776810867.155542,287452,9.65,0.014,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287443
1776810867.205542,287502,9.7,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287493
1776810867.255542,287552,9.75,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,287543
1776810867.305542,287602,9.8,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287593
1776810867.355542,287652,9.85,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,287643
1776810867.405542,287702,9.9,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287693
1776810867.455542,287752,9.95,0.015,37.7,1.97,0.02,0.0,0.0,4.64628,0.0,34936,287743
1776810867.505542,287802,10.0,0.015,37.7,1.96,0.02,0.0,0.0,4.64628,0.0,34936,287793
