host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775848931.6149602,3.5013792514801025,enc,,,,,42070.0,11380.0,1.51347,3.1786
1775848931.614961,3.50137996673584,enc,,,,,42080.0,11621.0,1.54552,3.2052
1775848931.614963,3.5013821125030518,enc,,,,,42090.0,11865.0,1.57797,3.2451
1775848931.61566,3.5020790100097656,enc,,,,,42180.0,14180.0,1.88586,3.5509
1775848931.6156611,3.502080202102661,enc,,,,,42190.0,14450.0,1.92176,3.5908
1775848931.615663,3.502082109451294,enc,,,,,42200.0,14722.0,1.95794,3.6174
1775848931.7462442,3.6326632499694824,enc,,,,,42210.0,14997.0,1.99451,3.6573
1775848931.7462568,3.632675886154175,enc,,,,,42220.0,15276.0,2.03162,3.7105
1775848931.746259,3.6326780319213867,enc,,,,,42230.0,15556.0,2.06886,3.7238
1775848931.74626,3.632678985595703,enc,,,,,42240.0,15839.0,2.10649,3.7637
1775848931.746261,3.6326799392700195,enc,,,,,42250.0,16123.0,2.14426,3.7771
1775848931.746262,3.632681131362915,enc,,,,,42260.0,16409.0,2.1823,3.8036
1775848931.746263,3.6326820850372314,enc,,,,,42270.0,16698.0,2.22074,3.8435
1775848931.7462652,3.6326842308044434,enc,,,,,42280.0,16989.0,2.25944,3.8701
1775848931.746266,3.6326849460601807,enc,,,,,42290.0,17284.0,2.29867,3.9233
1775848931.7462668,3.632685899734497,enc,,,,,42300.0,17581.0,2.33817,3.9499
1775848931.8638148,3.7502338886260986,enc,,,,,42310.0,17878.0,2.37767,3.9499
1775848931.863824,3.7502429485321045,enc,,,,,42320.0,18177.0,2.41743,3.9765
1775848931.863826,3.7502450942993164,enc,,,,,42330.0,18479.0,2.4576,4.0164
1775848931.863827,3.750246047973633,enc,,,,,42340.0,18783.0,2.49803,4.043
1775848931.863828,3.750247001647949,enc,,,,,42350.0,19091.0,2.53899,4.0962
1775848931.863829,3.7502479553222656,enc,,,,,42360.0,19402.0,2.58035,4.1361
1775848931.8641229,3.750541925430298,enc,,,,,42450.0,22291.0,2.96457,4.4154
1775848931.8641238,3.7505428791046143,enc,,,,,42460.0,22624.0,3.00886,4.4287
1775848931.994727,3.88114595413208,enc,,,,,42470.0,22956.0,3.05301,4.4154
1775848931.995108,3.8815269470214844,enc,,,,,42480.0,23290.0,3.09743,4.442
1775848931.9951098,3.881528854370117,enc,,,,,42490.0,23626.0,3.14212,4.4686
1775848931.995111,3.8815300464630127,enc,,,,,42500.0,23966.0,3.18734,4.5218
1775848931.995112,3.881531000137329,enc,,,,,42510.0,24309.0,3.23295,4.5617
1775848931.995113,3.8815319538116455,enc,,,,,42520.0,24656.0,3.2791,4.6149
1775848931.995115,3.8815340995788574,enc,,,,,42530.0,25005.0,3.32552,4.6415
1775848932.1289449,4.015363931655884,enc,,,,,42540.0,25356.0,3.3722,4.6681
1775848932.128958,4.015377044677734,enc,,,,,42550.0,25707.0,3.41888,4.6681
1775848932.12896,4.015378952026367,enc,,,,,42560.0,26060.0,3.46583,4.6947
1775848932.128962,4.015381097793579,enc,,,,,42570.0,26417.0,3.5133,4.7479
1775848932.128963,4.0153820514678955,enc,,,,,42580.0,26776.0,3.56105,4.7745
1775848932.1289642,4.015383243560791,enc,,,,,42590.0,27138.0,3.60919,4.8144
