host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775849367.320569,0.9248039722442627,enc,,,,,128014.0,43.0,0.00572,0.0
1775849367.320571,0.9248058795928955,enc,,,,,128024.0,43.0,0.00572,0.0
1775849367.320572,0.9248068332672119,enc,,,,,128034.0,43.0,0.00572,0.0
1775849367.320574,0.9248089790344238,enc,,,,,128044.0,43.0,0.00572,0.0
1775849367.320575,0.9248099327087402,enc,,,,,128054.0,43.0,0.00572,0.0
1775849367.320576,0.9248108863830566,enc,,,,,128064.0,43.0,0.00572,0.0
1775849367.320578,0.9248130321502686,enc,,,,,128074.0,43.0,0.00572,0.0
1775849367.320579,0.924813985824585,enc,,,,,128084.0,43.0,0.00572,0.0
1775849367.32058,0.9248149394989014,enc,,,,,128094.0,43.0,0.00572,0.0
1775849367.3205812,0.9248161315917969,enc,,,,,128104.0,42.0,0.00559,-0.0133
1775849367.3205829,0.9248178005218506,enc,,,,,128114.0,42.0,0.00559,0.0
1775849367.438174,1.0424089431762695,enc,,,,,128124.0,42.0,0.00559,0.0
1775849367.438184,1.0424189567565918,enc,,,,,128134.0,42.0,0.00559,0.0
1775849367.438185,1.0424199104309082,enc,,,,,128144.0,42.0,0.00559,0.0
1775849367.4381871,1.0424220561981201,enc,,,,,128154.0,41.0,0.00545,-0.0133
1775849367.438188,1.0424230098724365,enc,,,,,128164.0,41.0,0.00545,0.0
1775849367.5744052,1.1786401271820068,enc,,,,,128264.0,73.0,0.00971,0.1463
1775849367.5744169,1.1786518096923828,enc,,,,,128274.0,89.0,0.01184,0.2128
1775849367.5744178,1.1786527633666992,enc,,,,,128284.0,110.0,0.01463,0.2793
1775849367.57442,1.1786549091339111,enc,,,,,128294.0,133.0,0.01769,0.3059
1775849367.574421,1.1786558628082275,enc,,,,,128304.0,163.0,0.02168,0.399
1775849367.574422,1.178656816482544,enc,,,,,128314.0,200.0,0.0266,0.4921
1775849367.574423,1.1786580085754395,enc,,,,,128324.0,242.0,0.03218,0.5586
1775849367.574425,1.1786599159240723,enc,,,,,128334.0,287.0,0.03817,0.5985
1775849367.5744262,1.1786611080169678,enc,,,,,128344.0,339.0,0.04508,0.6916
1775849367.574427,1.178661823272705,enc,,,,,128354.0,394.0,0.0524,0.7315
1775849367.705495,1.309730052947998,enc,,,,,128364.0,455.0,0.06051,0.8113
1775849367.70556,1.3097949028015137,enc,,,,,128374.0,519.0,0.06902,0.8512
